"probeID" "start" "CIGAR" "Ensembl"
"219723_x_at.2" "219723_x_at" 43981105 "25M" "ENSG00000160216"
"219723_x_at.3" "219723_x_at" 43981117 "25M" "ENSG00000160216"
"219723_x_at.4" "219723_x_at" 43981152 "25M" "ENSG00000160216"
"219723_x_at.5" "219723_x_at" 43982301 "25M" "ENSG00000160216"
"219723_x_at.6" "219723_x_at" 43982348 "25M" "ENSG00000160216"
"219723_x_at.7" "219723_x_at" 43982397 "25M" "ENSG00000160216"
"219723_x_at.8" "219723_x_at" 43982419 "25M" "ENSG00000160216"
"219723_x_at.9" "219723_x_at" 43982550 "25M" "ENSG00000160216"
"219723_x_at.10" "219723_x_at" 43982659 "25M" "ENSG00000160216"
"219767_s_at.1" "219767_s_at" 33589784 "25M" "ENSG00000205758"
"219767_s_at.2" "219767_s_at" 33589696 "25M" "ENSG00000205758"
"219767_s_at.3" "219767_s_at" 33589685 "25M" "ENSG00000205758"
"219767_s_at.4" "219767_s_at" 33589666 "25M" "ENSG00000205758"
"219767_s_at.5" "219767_s_at" 33597341 "25M" "ENSG00000205758"
"219767_s_at.6" "219767_s_at" 33597321 "25M" "ENSG00000205758"
"219767_s_at.7" "219767_s_at" 33597305 "25M" "ENSG00000205758"
"219767_s_at.8" "219767_s_at" 33597291 "25M" "ENSG00000205758"
"219767_s_at.9" "219767_s_at" 33595817 "21M1D4M" "ENSG00000205758"
"219767_s_at.10" "219767_s_at" 33595777 "25M" "ENSG00000205758"
"219867_at.3030" "219867_at" 18266877 "25M" "ENSG00000154645"
"219867_at.3031" "219867_at" 18266924 "25M" "ENSG00000154645"
"219867_at.3032" "219867_at" 18266941 "25M" "ENSG00000154645"
"219867_at.3033" "219867_at" 18266971 "25M" "ENSG00000154645"
"219867_at.3034" "219867_at" 18267013 "25M" "ENSG00000154645"
"219867_at.3035" "219867_at" 18267027 "25M" "ENSG00000154645"
"219867_at.3036" "219867_at" 18267173 "25M" "ENSG00000154645"
"219867_at.3037" "219867_at" 18267247 "25M" "ENSG00000154645"
"219867_at.3038" "219867_at" 18267257 "25M" "ENSG00000154645"
"219867_at.3039" "219867_at" 18267272 "25M" "ENSG00000154645"
"219867_at.3040" "219867_at" 18267302 "25M" "ENSG00000154645"
"219935_at.3041" "219935_at" 26921912 "25M" "ENSG00000154736"
"219935_at.3042" "219935_at" 26921852 "25M" "ENSG00000154736"
"219935_at.3043" "219935_at" 26921813 "25M" "ENSG00000154736"
"219935_at.3044" "219935_at" 26921763 "25M" "ENSG00000154736"
"219935_at.3045" "219935_at" 26921748 "25M" "ENSG00000154736"
"219935_at.3046" "219935_at" 26921733 "25M" "ENSG00000154736"
"219935_at.3047" "219935_at" 26921555 "25M" "ENSG00000154736"
"219935_at.3048" "219935_at" 26921540 "25M" "ENSG00000154736"
"219935_at.3049" "219935_at" 26921530 "25M" "ENSG00000154736"
"219935_at.3050" "219935_at" 26921511 "25M" "ENSG00000154736"
"219935_at.3051" "219935_at" 26921467 "25M" "ENSG00000154736"
"220139_at.1" "220139_at" 44254660 "25M" "ENSG00000142182"
"220139_at.2" "220139_at" 44254646 "25M" "ENSG00000142182"
"220177_s_at.3072" "220177_s_at" 42372249 "25M" "ENSG00000160183"
"220177_s_at.3073" "220177_s_at" 42372217 "25M" "ENSG00000160183"
"220177_s_at.3074" "220177_s_at" 42372139 "25M" "ENSG00000160183"
"220177_s_at.3075" "220177_s_at" 42372129 "25M" "ENSG00000160183"
"220177_s_at.3076" "220177_s_at" 42372108 "25M" "ENSG00000160183"
"220177_s_at.3077" "220177_s_at" 42372094 "25M" "ENSG00000160183"
"220177_s_at.3078" "220177_s_at" 42372061 "25M" "ENSG00000160183"
"220177_s_at.3079" "220177_s_at" 42371966 "25M" "ENSG00000160183"
"220177_s_at.3080" "220177_s_at" 42371925 "25M" "ENSG00000160183"
"220177_s_at.3081" "220177_s_at" 42371912 "25M" "ENSG00000160183"
"220177_s_at.3082" "220177_s_at" 42371894 "25M" "ENSG00000160183"
"220330_s_at.3115" "220330_s_at" 14485736 "25M" "ENSG00000155307"
"220330_s_at.3116" "220330_s_at" 14485681 "25M" "ENSG00000155307"
"220330_s_at.3117" "220330_s_at" 14485637 "25M" "ENSG00000155307"
"220330_s_at.3118" "220330_s_at" 14485620 "25M" "ENSG00000155307"
"220330_s_at.3119" "220330_s_at" 14485559 "25M" "ENSG00000155307"
"220330_s_at.3120" "220330_s_at" 14485552 "25M" "ENSG00000155307"
"220330_s_at.3121" "220330_s_at" 14485500 "25M" "ENSG00000155307"
"220330_s_at.3122" "220330_s_at" 14485482 "25M" "ENSG00000155307"
"220330_s_at.3123" "220330_s_at" 14485424 "25M" "ENSG00000155307"
"220330_s_at.3124" "220330_s_at" 14485406 "25M" "ENSG00000155307"
"220330_s_at.3125" "220330_s_at" 14485342 "25M" "ENSG00000155307"
"220372_at.1" "220372_at" 33488769 "25M" "ENSG00000177692"
"220372_at.2" "220372_at" 33488725 "25M" "ENSG00000177692"
"220372_at.3" "220372_at" 33488667 "25M" "ENSG00000177692"
"220372_at.4" "220372_at" 33488651 "25M" "ENSG00000177692"
"220372_at.5" "220372_at" 33488618 "25M" "ENSG00000177692"
"220372_at.6" "220372_at" 33488526 "25M" "ENSG00000177692"
"220372_at.7" "220372_at" 33488492 "25M" "ENSG00000177692"
"220372_at.8" "220372_at" 33488420 "25M" "ENSG00000177692"
"220372_at.9" "220372_at" 33488398 "25M" "ENSG00000177692"
"220372_at.10" "220372_at" 33488362 "25M" "ENSG00000177692"
"220418_at.3137" "220418_at" 42447108 "25M" "ENSG00000160185"
"220418_at.3138" "220418_at" 42447142 "25M" "ENSG00000160185"
"220418_at.3139" "220418_at" 42447169 "25M" "ENSG00000160185"
"220418_at.3140" "220418_at" 42447186 "25M" "ENSG00000160185"
"220418_at.3141" "220418_at" 42447263 "25M" "ENSG00000160185"
"220418_at.3142" "220418_at" 42447313 "25M" "ENSG00000160185"
"220418_at.3143" "220418_at" 42447329 "25M" "ENSG00000160185"
"220418_at.3144" "220418_at" 42447451 "25M" "ENSG00000160185"
"220418_at.3145" "220418_at" 42447512 "25M" "ENSG00000160185"
"220418_at.3146" "220418_at" 42447530 "25M" "ENSG00000160185"
"220418_at.3147" "220418_at" 42447602 "25M" "ENSG00000160185"
"220419_s_at.3148" "220419_s_at" 15878368 "25M" "ENSG00000155313"
"220419_s_at.3149" "220419_s_at" 15878384 "25M" "ENSG00000155313"
"220419_s_at.3150" "220419_s_at" 15878411 "25M" "ENSG00000155313"
"220419_s_at.3151" "220419_s_at" 15878422 "25M" "ENSG00000155313"
"220419_s_at.3152" "220419_s_at" 15878527 "25M" "ENSG00000155313"
"220419_s_at.3153" "220419_s_at" 15878543 "25M" "ENSG00000155313"
"220419_s_at.3154" "220419_s_at" 15878659 "25M" "ENSG00000155313"
"220419_s_at.3155" "220419_s_at" 15878780 "25M" "ENSG00000155313"
"220419_s_at.3156" "220419_s_at" 15878799 "25M" "ENSG00000155313"
"220419_s_at.3157" "220419_s_at" 15878815 "25M" "ENSG00000155313"
"220419_s_at.3158" "220419_s_at" 15878830 "25M" "ENSG00000155313"
"220459_at.3159" "220459_at" 46251118 "25M" "ENSG00000215424"
"220459_at.3160" "220459_at" 46251157 "25M" "ENSG00000215424"
"220459_at.3161" "220459_at" 46251196 "25M" "ENSG00000215424"
"220459_at.3162" "220459_at" 46251330 "25M" "ENSG00000215424"
"220459_at.3163" "220459_at" 46251387 "25M" "ENSG00000215424"
"220459_at.3164" "220459_at" 46251442 "25M" "ENSG00000215424"
"220459_at.3165" "220459_at" 46251525 "25M" "ENSG00000215424"
"220459_at.3166" "220459_at" 46251545 "25M" "ENSG00000215424"
"220459_at.3167" "220459_at" 46251558 "25M" "ENSG00000215424"
"220459_at.3168" "220459_at" 46251583 "25M" "ENSG00000215424"
"220459_at.3169" "220459_at" 46251600 "25M" "ENSG00000215424"
"220543_at.3170" "220543_at" 32793604 "25M" "ENSG00000205929"
"220543_at.3171" "220543_at" 32794106 "25M" "ENSG00000205929"
"220543_at.3172" "220543_at" 32794063 "25M" "ENSG00000205929"
"220543_at.3173" "220543_at" 32794037 "25M" "ENSG00000205929"
"220543_at.3174" "220543_at" 32794017 "25M" "ENSG00000205929"
"220543_at.3175" "220543_at" 32793989 "25M" "ENSG00000205929"
"220543_at.3176" "220543_at" 32793884 "25M" "ENSG00000205929"
"220543_at.3177" "220543_at" 32793831 "25M" "ENSG00000205929"
"220543_at.3178" "220543_at" 32793726 "25M" "ENSG00000205929"
"220543_at.3179" "220543_at" 32793661 "25M" "ENSG00000205929"
"220543_at.3180" "220543_at" 32793622 "25M" "ENSG00000205929"
"220604_x_at.1" "220604_x_at" 46138533 "25M" "ENSG00000160282"
"220604_x_at.2" "220604_x_at" 46137272 "25M" "ENSG00000160282"
"220604_x_at.3" "220604_x_at" 46137015 "25M" "ENSG00000160282"
"220604_x_at.4" "220604_x_at" 46137000 "25M" "ENSG00000160282"
"220604_x_at.5" "220604_x_at" 46136459 "25M" "ENSG00000160282"
"220604_x_at.6" "220604_x_at" 46136442 "25M" "ENSG00000160282"
"220604_x_at.7" "220604_x_at" 46136397 "25M" "ENSG00000160282"
"220604_x_at.8" "220604_x_at" 46136337 "25M" "ENSG00000160282"
"220826_at.1" "220826_at" 32574655 "25M" "ENSG00000186842"
"220826_at.2" "220826_at" 32574623 "25M" "ENSG00000186842"
"220826_at.3" "220826_at" 32574613 "25M" "ENSG00000186842"
"220826_at.4" "220826_at" 32574598 "25M" "ENSG00000186842"
"220826_at.5" "220826_at" 32574584 "25M" "ENSG00000186842"
"220826_at.6" "220826_at" 32574094 "25M" "ENSG00000186842"
"220826_at.7" "220826_at" 32573333 "25M" "ENSG00000186842"
"220826_at.8" "220826_at" 32573313 "25M" "ENSG00000186842"
"220826_at.9" "220826_at" 32572546 "25M" "ENSG00000186842"
"220826_at.10" "220826_at" 32572279 "25M" "ENSG00000186842"
"220941_s_at.3208" "220941_s_at" 17796769 "25M" "ENSG00000154642"
"220941_s_at.3209" "220941_s_at" 17796691 "25M" "ENSG00000154642"
"220941_s_at.3210" "220941_s_at" 17796658 "25M" "ENSG00000154642"
"220941_s_at.3211" "220941_s_at" 17796609 "25M" "ENSG00000154642"
"220941_s_at.3212" "220941_s_at" 17793523 "25M" "ENSG00000154642"
"220941_s_at.3213" "220941_s_at" 17793487 "25M" "ENSG00000154642"
"220941_s_at.3214" "220941_s_at" 17793426 "25M" "ENSG00000154642"
"220941_s_at.3215" "220941_s_at" 17793411 "25M" "ENSG00000154642"
"220941_s_at.3216" "220941_s_at" 17793386 "25M" "ENSG00000154642"
"220941_s_at.3217" "220941_s_at" 17793362 "25M" "ENSG00000154642"
"220941_s_at.3218" "220941_s_at" 17793311 "25M" "ENSG00000154642"
"221017_s_at.3219" "221017_s_at" 44456852 "25M" "ENSG00000160233"
"221017_s_at.3220" "221017_s_at" 44456905 "25M" "ENSG00000160233"
"221017_s_at.3221" "221017_s_at" 44457031 "25M" "ENSG00000160233"
"221017_s_at.3222" "221017_s_at" 44457048 "25M" "ENSG00000160233"
"221017_s_at.3223" "221017_s_at" 44457135 "25M" "ENSG00000160233"
"221017_s_at.3224" "221017_s_at" 44457182 "25M" "ENSG00000160233"
"221017_s_at.3225" "221017_s_at" 44457201 "25M" "ENSG00000160233"
"221017_s_at.3226" "221017_s_at" 44457240 "25M" "ENSG00000160233"
"221017_s_at.3227" "221017_s_at" 44457247 "25M" "ENSG00000160233"
"221017_s_at.3228" "221017_s_at" 44457297 "25M" "ENSG00000160233"
"221017_s_at.3229" "221017_s_at" 44457309 "25M" "ENSG00000160233"
"221095_s_at.3230" "221095_s_at" 34370555 "25M" "ENSG00000159197"
"221095_s_at.3231" "221095_s_at" 34370578 "25M" "ENSG00000159197"
"221095_s_at.3232" "221095_s_at" 34370608 "25M" "ENSG00000159197"
"221095_s_at.3233" "221095_s_at" 34370621 "25M" "ENSG00000159197"
"221095_s_at.3234" "221095_s_at" 34370704 "25M" "ENSG00000159197"
"221095_s_at.3235" "221095_s_at" 34370723 "25M" "ENSG00000159197"
"221095_s_at.3236" "221095_s_at" 34370787 "25M" "ENSG00000159197"
"221095_s_at.3237" "221095_s_at" 34370825 "25M" "ENSG00000159197"
"221095_s_at.3238" "221095_s_at" 34370862 "25M" "ENSG00000159197"
"221095_s_at.3239" "221095_s_at" 34370898 "25M" "ENSG00000159197"
"221095_s_at.3240" "221095_s_at" 34371058 "25M" "ENSG00000159197"
"221211_s_at.1" "221211_s_at" 29175345 "25M" "ENSG00000156265"
"221211_s_at.2" "221211_s_at" 29175355 "25M" "ENSG00000156265"
"221211_s_at.3" "221211_s_at" 29175405 "25M" "ENSG00000156265"
"221211_s_at.4" "221211_s_at" 29175447 "25M" "ENSG00000156265"
"221211_s_at.5" "221211_s_at" 29175497 "25M" "ENSG00000156265"
"221211_s_at.6" "221211_s_at" 29175512 "25M" "ENSG00000156265"
"221211_s_at.7" "221211_s_at" 29175547 "25M" "ENSG00000156265"
"221211_s_at.8" "221211_s_at" 29175560 "25M" "ENSG00000156265"
"221211_s_at.9" "221211_s_at" 29175580 "25M" "ENSG00000156265"
"221211_s_at.10" "221211_s_at" 29175794 "25M" "ENSG00000156265"
"221211_s_at.11" "221211_s_at" 29175833 "25M" "ENSG00000156265"
"221215_s_at.3275" "221215_s_at" 41739922 "25M" "ENSG00000183421"
"221215_s_at.3276" "221215_s_at" 41739856 "25M" "ENSG00000183421"
"221215_s_at.3277" "221215_s_at" 41739759 "25M" "ENSG00000183421"
"221215_s_at.3278" "221215_s_at" 41739736 "25M" "ENSG00000183421"
"221215_s_at.3279" "221215_s_at" 41739651 "25M" "ENSG00000183421"
"221215_s_at.3280" "221215_s_at" 41739636 "25M" "ENSG00000183421"
"221215_s_at.3281" "221215_s_at" 41739601 "25M" "ENSG00000183421"
"221215_s_at.3282" "221215_s_at" 41739586 "25M" "ENSG00000183421"
"221215_s_at.3283" "221215_s_at" 41739574 "25M" "ENSG00000183421"
"221215_s_at.3284" "221215_s_at" 41739508 "25M" "ENSG00000183421"
"221215_s_at.3285" "221215_s_at" 41739434 "25M" "ENSG00000183421"
"221328_at.3286" "221328_at" 30166438 "25M" "ENSG00000156282"
"221328_at.3287" "221328_at" 30166400 "25M" "ENSG00000156282"
"221328_at.3288" "221328_at" 30166350 "25M" "ENSG00000156282"
"221328_at.3289" "221328_at" 30166320 "25M" "ENSG00000156282"
"221328_at.3290" "221328_at" 30166281 "25M" "ENSG00000156282"
"221328_at.3291" "221328_at" 30166260 "25M" "ENSG00000156282"
"221328_at.3292" "221328_at" 30166234 "25M" "ENSG00000156282"
"221328_at.3293" "221328_at" 30166194 "25M" "ENSG00000156282"
"221328_at.3294" "221328_at" 30166144 "25M" "ENSG00000156282"
"221328_at.3295" "221328_at" 30166009 "25M" "ENSG00000156282"
"221328_at.3296" "221328_at" 30165944 "25M" "ENSG00000156282"
"221632_s_at.3309" "221632_s_at" 42849774 "25M" "ENSG00000160193"
"221632_s_at.3310" "221632_s_at" 42849689 "25M" "ENSG00000160193"
"221632_s_at.3311" "221632_s_at" 42849672 "25M" "ENSG00000160193"
"221632_s_at.3312" "221632_s_at" 42849614 "25M" "ENSG00000160193"
"221632_s_at.3313" "221632_s_at" 42849489 "25M" "ENSG00000160193"
"221632_s_at.3314" "221632_s_at" 42849463 "25M" "ENSG00000160193"
"221632_s_at.3315" "221632_s_at" 42849439 "25M" "ENSG00000160193"
"221632_s_at.3316" "221632_s_at" 42849377 "25M" "ENSG00000160193"
"221632_s_at.3317" "221632_s_at" 42849334 "25M" "ENSG00000160193"
"221632_s_at.3318" "221632_s_at" 42849315 "25M" "ENSG00000160193"
"221632_s_at.3319" "221632_s_at" 42849264 "25M" "ENSG00000160193"
"221883_at.3335" "221883_at" 43033073 "25M" "ENSG00000160199"
"221883_at.3336" "221883_at" 43033186 "25M" "ENSG00000160199"
"221883_at.3337" "221883_at" 43033218 "25M" "ENSG00000160199"
"221883_at.3338" "221883_at" 43033235 "25M" "ENSG00000160199"
"221883_at.3339" "221883_at" 43033264 "25M" "ENSG00000160199"
"221883_at.3340" "221883_at" 43033286 "25M" "ENSG00000160199"
"221883_at.3341" "221883_at" 43033323 "25M" "ENSG00000160199"
"221883_at.3342" "221883_at" 43033346 "25M" "ENSG00000160199"
"221883_at.3343" "221883_at" 43033387 "25M" "ENSG00000160199"
"221883_at.3344" "221883_at" 43033417 "25M" "ENSG00000160199"
"221883_at.3345" "221883_at" 43033432 "25M" "ENSG00000160199"
"221975_s_at.1" "221975_s_at" 44331896 "25M" "ENSG00000184441"
"221975_s_at.2" "221975_s_at" 44331898 "25M" "ENSG00000184441"
"221975_s_at.3" "221975_s_at" 44331902 "25M" "ENSG00000184441"
"221975_s_at.4" "221975_s_at" 44331905 "25M" "ENSG00000184441"
"222079_at.3357" "222079_at" 38380388 "25M" "ENSG00000157554"
"222079_at.3358" "222079_at" 38380372 "25M" "ENSG00000157554"
"222079_at.3359" "222079_at" 38380362 "25M" "ENSG00000157554"
"222079_at.3360" "222079_at" 38380332 "25M" "ENSG00000157554"
"222079_at.3361" "222079_at" 38380478 "25M" "ENSG00000157554"
"222079_at.3362" "222079_at" 38380229 "25M" "ENSG00000157554"
"222079_at.3363" "222079_at" 38380151 "25M" "ENSG00000157554"
"222079_at.3364" "222079_at" 38380098 "25M" "ENSG00000157554"
"222079_at.3365" "222079_at" 38380456 "25M" "ENSG00000157554"
"222079_at.3366" "222079_at" 38380442 "25M" "ENSG00000157554"
"222079_at.3367" "222079_at" 38380417 "25M" "ENSG00000157554"
"222162_s_at.3368" "222162_s_at" 26836965 "25M" "ENSG00000154734"
"222162_s_at.3369" "222162_s_at" 26836888 "25M" "ENSG00000154734"
"222162_s_at.3370" "222162_s_at" 26836803 "25M" "ENSG00000154734"
"222162_s_at.3371" "222162_s_at" 26836760 "25M" "ENSG00000154734"
"222162_s_at.3372" "222162_s_at" 26836725 "25M" "ENSG00000154734"
"222162_s_at.3373" "222162_s_at" 26836654 "25M" "ENSG00000154734"
"222162_s_at.3374" "222162_s_at" 26836636 "25M" "ENSG00000154734"
"222162_s_at.3375" "222162_s_at" 26836622 "25M" "ENSG00000154734"
"222162_s_at.3376" "222162_s_at" 26836594 "25M" "ENSG00000154734"
"222162_s_at.3377" "222162_s_at" 26836561 "25M" "ENSG00000154734"
"222162_s_at.3378" "222162_s_at" 26836543 "25M" "ENSG00000154734"
"222310_at.3379" "222310_at" 31700975 "25M" "ENSG00000156304"
"222310_at.3380" "222310_at" 31700944 "25M" "ENSG00000156304"
"222310_at.3381" "222310_at" 31700919 "25M" "ENSG00000156304"
"222310_at.3382" "222310_at" 31700892 "25M" "ENSG00000156304"
"222310_at.3383" "222310_at" 31700885 "25M" "ENSG00000156304"
"222310_at.3384" "222310_at" 31700864 "25M" "ENSG00000156304"
"222310_at.3385" "222310_at" 31700835 "25M" "ENSG00000156304"
"222310_at.3386" "222310_at" 31700804 "25M" "ENSG00000156304"
"222310_at.3387" "222310_at" 31700798 "25M" "ENSG00000156304"
"222310_at.3388" "222310_at" 31700787 "25M" "ENSG00000156304"
"222310_at.3389" "222310_at" 31700775 "25M" "ENSG00000156304"
"222311_s_at.3390" "222311_s_at" 31701100 "25M" "ENSG00000156304"
"222311_s_at.3391" "222311_s_at" 31701090 "25M" "ENSG00000156304"
"222311_s_at.3392" "222311_s_at" 31701084 "25M" "ENSG00000156304"
"222311_s_at.3393" "222311_s_at" 31701076 "25M" "ENSG00000156304"
"222311_s_at.3394" "222311_s_at" 31701070 "25M" "ENSG00000156304"
"222311_s_at.3395" "222311_s_at" 31701039 "25M" "ENSG00000156304"
"222311_s_at.3396" "222311_s_at" 31701035 "25M" "ENSG00000156304"
"222311_s_at.3397" "222311_s_at" 31701787 "25M" "ENSG00000156304"
"222311_s_at.3398" "222311_s_at" 31701783 "25M" "ENSG00000156304"
"222311_s_at.3399" "222311_s_at" 31701144 "25M" "ENSG00000156304"
"222311_s_at.3400" "222311_s_at" 31701142 "25M" "ENSG00000156304"
"222446_s_at.3433" "222446_s_at" 41275997 "25M" "ENSG00000182240"
"222446_s_at.3434" "222446_s_at" 41276147 "25M" "ENSG00000182240"
"222446_s_at.3435" "222446_s_at" 41276230 "25M" "ENSG00000182240"
"222446_s_at.3436" "222446_s_at" 41276267 "25M" "ENSG00000182240"
"222446_s_at.3437" "222446_s_at" 41276311 "25M" "ENSG00000182240"
"222446_s_at.3438" "222446_s_at" 41276367 "25M" "ENSG00000182240"
"222446_s_at.3439" "222446_s_at" 41276385 "25M" "ENSG00000182240"
"222446_s_at.3440" "222446_s_at" 41276451 "25M" "ENSG00000182240"
"222446_s_at.3441" "222446_s_at" 41276503 "25M" "ENSG00000182240"
"222446_s_at.3442" "222446_s_at" 41276520 "25M" "ENSG00000182240"
"222446_s_at.3443" "222446_s_at" 41276534 "25M" "ENSG00000182240"
"222486_s_at.3444" "222486_s_at" 26837814 "25M" "ENSG00000154734"
"222486_s_at.3445" "222486_s_at" 26837765 "25M" "ENSG00000154734"
"222486_s_at.3446" "222486_s_at" 26837720 "25M" "ENSG00000154734"
"222486_s_at.3447" "222486_s_at" 26837707 "25M" "ENSG00000154734"
"222486_s_at.3448" "222486_s_at" 26837671 "25M" "ENSG00000154734"
"222486_s_at.3449" "222486_s_at" 26837641 "25M" "ENSG00000154734"
"222486_s_at.3450" "222486_s_at" 26837626 "25M" "ENSG00000154734"
"222486_s_at.3451" "222486_s_at" 26837595 "25M" "ENSG00000154734"
"222486_s_at.3452" "222486_s_at" 26837483 "25M" "ENSG00000154734"
"222486_s_at.3453" "222486_s_at" 26837470 "25M" "ENSG00000154734"
"222486_s_at.3454" "222486_s_at" 26837350 "25M" "ENSG00000154734"
"222492_at.3455" "222492_at" 43758396 "25M" "ENSG00000160209"
"222492_at.3456" "222492_at" 43758413 "25M" "ENSG00000160209"
"222492_at.3457" "222492_at" 43758435 "25M" "ENSG00000160209"
"222492_at.3458" "222492_at" 43758488 "25M" "ENSG00000160209"
"222492_at.3459" "222492_at" 43758547 "25M" "ENSG00000160209"
"222492_at.3460" "222492_at" 43758621 "25M" "ENSG00000160209"
"222492_at.3461" "222492_at" 43758635 "25M" "ENSG00000160209"
"222492_at.3462" "222492_at" 43758734 "25M" "ENSG00000160209"
"222492_at.3463" "222492_at" 43758746 "25M" "ENSG00000160209"
"222492_at.3464" "222492_at" 43758810 "25M" "ENSG00000160209"
"222492_at.3465" "222492_at" 43758869 "25M" "ENSG00000160209"
"222616_s_at.1" "222616_s_at" 29024745 "25M" "ENSG00000156256"
"222616_s_at.2" "222616_s_at" 29027941 "25M" "ENSG00000156256"
"222616_s_at.3" "222616_s_at" 29030752 "25M" "ENSG00000156256"
"222616_s_at.4" "222616_s_at" 29034834 "25M" "ENSG00000156256"
"222616_s_at.5" "222616_s_at" 29034849 "25M" "ENSG00000156256"
"222616_s_at.6" "222616_s_at" 29034866 "25M" "ENSG00000156256"
"222616_s_at.7" "222616_s_at" 29034881 "25M" "ENSG00000156256"
"222616_s_at.8" "222616_s_at" 29034901 "25M" "ENSG00000156256"
"222616_s_at.9" "222616_s_at" 29036351 "25M" "ENSG00000156256"
"222733_x_at.1" "222733_x_at" 43804696 "25M" "ENSG00000160214"
"222733_x_at.2" "222733_x_at" 43804712 "25M" "ENSG00000160214"
"222733_x_at.3" "222733_x_at" 43804726 "25M" "ENSG00000160214"
"222733_x_at.4" "222733_x_at" 43804741 "25M" "ENSG00000160214"
"222733_x_at.5" "222733_x_at" 43804773 "25M" "ENSG00000160214"
"222733_x_at.6" "222733_x_at" 43804840 "25M" "ENSG00000160214"
"222733_x_at.7" "222733_x_at" 43804894 "25M" "ENSG00000160214"
"222733_x_at.8" "222733_x_at" 43804922 "25M" "ENSG00000160214"
"222733_x_at.9" "222733_x_at" 43804986 "25M" "ENSG00000160214"
"222907_x_at.1" "222907_x_at" 33450419 "25M" "ENSG00000142188"
"222907_x_at.2" "222907_x_at" 33450774 "25M" "ENSG00000142188"
"222907_x_at.3" "222907_x_at" 33450746 "25M" "ENSG00000142188"
"222907_x_at.4" "222907_x_at" 33450735 "25M" "ENSG00000142188"
"222907_x_at.5" "222907_x_at" 33450548 "25M" "ENSG00000142188"
"222907_x_at.6" "222907_x_at" 33450532 "25M" "ENSG00000142188"
"222907_x_at.7" "222907_x_at" 33450520 "25M" "ENSG00000142188"
"222907_x_at.8" "222907_x_at" 33450496 "25M" "ENSG00000142188"
"223167_s_at.3550" "223167_s_at" 15879496 "25M" "ENSG00000155313"
"223167_s_at.3551" "223167_s_at" 15879716 "25M" "ENSG00000155313"
"223167_s_at.3552" "223167_s_at" 15879728 "25M" "ENSG00000155313"
"223167_s_at.3553" "223167_s_at" 15879743 "25M" "ENSG00000155313"
"223167_s_at.3554" "223167_s_at" 15879758 "25M" "ENSG00000155313"
"223167_s_at.3555" "223167_s_at" 15879804 "25M" "ENSG00000155313"
"223167_s_at.3556" "223167_s_at" 15879865 "25M" "ENSG00000155313"
"223167_s_at.3557" "223167_s_at" 15879941 "25M" "ENSG00000155313"
"223167_s_at.3558" "223167_s_at" 15879956 "25M" "ENSG00000155313"
"223167_s_at.3559" "223167_s_at" 15879992 "25M" "ENSG00000155313"
"223167_s_at.3560" "223167_s_at" 15880004 "25M" "ENSG00000155313"
"223182_s_at.3561" "223182_s_at" 43985187 "25M" "ENSG00000160216"
"223182_s_at.3562" "223182_s_at" 43985233 "25M" "ENSG00000160216"
"223182_s_at.3563" "223182_s_at" 43985244 "25M" "ENSG00000160216"
"223182_s_at.3564" "223182_s_at" 43985254 "25M" "ENSG00000160216"
"223182_s_at.3565" "223182_s_at" 43985270 "25M" "ENSG00000160216"
"223182_s_at.3566" "223182_s_at" 43985285 "25M" "ENSG00000160216"
"223182_s_at.3567" "223182_s_at" 43985305 "25M" "ENSG00000160216"
"223182_s_at.3568" "223182_s_at" 43985307 "25M" "ENSG00000160216"
"223182_s_at.3569" "223182_s_at" 43985322 "25M" "ENSG00000160216"
"223182_s_at.3570" "223182_s_at" 43985335 "25M" "ENSG00000160216"
"223182_s_at.3571" "223182_s_at" 43985366 "25M" "ENSG00000160216"
"223184_s_at.3583" "223184_s_at" 43986075 "25M" "ENSG00000160216"
"223184_s_at.3584" "223184_s_at" 43986102 "25M" "ENSG00000160216"
"223184_s_at.3585" "223184_s_at" 43986149 "25M" "ENSG00000160216"
"223184_s_at.3586" "223184_s_at" 43986215 "25M" "ENSG00000160216"
"223184_s_at.3587" "223184_s_at" 43986247 "25M" "ENSG00000160216"
"223184_s_at.3588" "223184_s_at" 43986274 "25M" "ENSG00000160216"
"223184_s_at.3589" "223184_s_at" 43986291 "25M" "ENSG00000160216"
"223184_s_at.3590" "223184_s_at" 43986309 "25M" "ENSG00000160216"
"223184_s_at.3591" "223184_s_at" 43986338 "25M" "ENSG00000160216"
"223184_s_at.3592" "223184_s_at" 43986401 "25M" "ENSG00000160216"
"223184_s_at.3593" "223184_s_at" 43986417 "25M" "ENSG00000160216"
"223360_at.3594" "223360_at" 46161668 "25M" "ENSG00000160284"
"223360_at.3595" "223360_at" 46161665 "25M" "ENSG00000160284"
"223360_at.3596" "223360_at" 46161663 "25M" "ENSG00000160284"
"223360_at.3597" "223360_at" 46161660 "25M" "ENSG00000160284"
"223360_at.3598" "223360_at" 46161654 "25M" "ENSG00000160284"
"223360_at.3599" "223360_at" 46161651 "25M" "ENSG00000160284"
"223360_at.3600" "223360_at" 46161548 "25M" "ENSG00000160284"
"223360_at.3601" "223360_at" 46161545 "25M" "ENSG00000160284"
"223360_at.3602" "223360_at" 46161540 "25M" "ENSG00000160284"
"223360_at.3603" "223360_at" 46161538 "25M" "ENSG00000160284"
