"probeID" "start" "CIGAR" "Ensembl"
"220311_at.6" "220311_at" 28876405 "25M" "ENSG00000156239"
"220311_at.7" "220311_at" 28876369 "25M" "ENSG00000156239"
"220311_at.8" "220311_at" 28876230 "25M" "ENSG00000156239"
"220330_s_at.2957" "220330_s_at" 14485736 "25M" "ENSG00000155307"
"220330_s_at.2958" "220330_s_at" 14485681 "25M" "ENSG00000155307"
"220330_s_at.2959" "220330_s_at" 14485637 "25M" "ENSG00000155307"
"220330_s_at.2960" "220330_s_at" 14485620 "25M" "ENSG00000155307"
"220330_s_at.2961" "220330_s_at" 14485559 "25M" "ENSG00000155307"
"220330_s_at.2962" "220330_s_at" 14485552 "25M" "ENSG00000155307"
"220330_s_at.2963" "220330_s_at" 14485500 "25M" "ENSG00000155307"
"220330_s_at.2964" "220330_s_at" 14485482 "25M" "ENSG00000155307"
"220330_s_at.2965" "220330_s_at" 14485424 "25M" "ENSG00000155307"
"220330_s_at.2966" "220330_s_at" 14485406 "25M" "ENSG00000155307"
"220330_s_at.2967" "220330_s_at" 14485342 "25M" "ENSG00000155307"
"220372_at.2968" "220372_at" 33488769 "25M" "ENSG00000177692"
"220372_at.2969" "220372_at" 33488725 "25M" "ENSG00000177692"
"220372_at.2970" "220372_at" 33488667 "25M" "ENSG00000177692"
"220372_at.2971" "220372_at" 33488651 "25M" "ENSG00000177692"
"220372_at.2972" "220372_at" 33488618 "25M" "ENSG00000177692"
"220372_at.2973" "220372_at" 33488526 "25M" "ENSG00000177692"
"220372_at.2974" "220372_at" 33488492 "25M" "ENSG00000177692"
"220372_at.2975" "220372_at" 33488429 "21M4S" "ENSG00000177692"
"220372_at.2976" "220372_at" 33488420 "25M" "ENSG00000177692"
"220372_at.2977" "220372_at" 33488398 "25M" "ENSG00000177692"
"220372_at.2978" "220372_at" 33488362 "25M" "ENSG00000177692"
"220418_at.2979" "220418_at" 42447108 "25M" "ENSG00000160185"
"220418_at.2980" "220418_at" 42447142 "25M" "ENSG00000160185"
"220418_at.2981" "220418_at" 42447169 "25M" "ENSG00000160185"
"220418_at.2982" "220418_at" 42447186 "25M" "ENSG00000160185"
"220418_at.2983" "220418_at" 42447263 "25M" "ENSG00000160185"
"220418_at.2984" "220418_at" 42447313 "25M" "ENSG00000160185"
"220418_at.2985" "220418_at" 42447329 "25M" "ENSG00000160185"
"220418_at.2986" "220418_at" 42447451 "25M" "ENSG00000160185"
"220418_at.2987" "220418_at" 42447512 "25M" "ENSG00000160185"
"220418_at.2988" "220418_at" 42447530 "25M" "ENSG00000160185"
"220418_at.2989" "220418_at" 42447602 "25M" "ENSG00000160185"
"220419_s_at.2990" "220419_s_at" 15878368 "25M" "ENSG00000155313"
"220419_s_at.2991" "220419_s_at" 15878384 "25M" "ENSG00000155313"
"220419_s_at.2992" "220419_s_at" 15878411 "25M" "ENSG00000155313"
"220419_s_at.2993" "220419_s_at" 15878422 "25M" "ENSG00000155313"
"220419_s_at.2994" "220419_s_at" 15878527 "25M" "ENSG00000155313"
"220419_s_at.2995" "220419_s_at" 15878543 "25M" "ENSG00000155313"
"220419_s_at.2996" "220419_s_at" 15878659 "25M" "ENSG00000155313"
"220419_s_at.2997" "220419_s_at" 15878780 "25M" "ENSG00000155313"
"220419_s_at.2998" "220419_s_at" 15878799 "25M" "ENSG00000155313"
"220419_s_at.2999" "220419_s_at" 15878815 "25M" "ENSG00000155313"
"220419_s_at.3000" "220419_s_at" 15878830 "25M" "ENSG00000155313"
"220459_at.3001" "220459_at" 46251118 "25M" "ENSG00000215424"
"220459_at.3002" "220459_at" 46251157 "25M" "ENSG00000215424"
"220459_at.3003" "220459_at" 46251196 "25M" "ENSG00000215424"
"220459_at.3004" "220459_at" 46251330 "25M" "ENSG00000215424"
"220459_at.3005" "220459_at" 46251387 "25M" "ENSG00000215424"
"220459_at.3006" "220459_at" 46251442 "25M" "ENSG00000215424"
"220459_at.3007" "220459_at" 46251525 "25M" "ENSG00000215424"
"220459_at.3008" "220459_at" 46251545 "25M" "ENSG00000215424"
"220459_at.3009" "220459_at" 46251558 "25M" "ENSG00000215424"
"220459_at.3010" "220459_at" 46251583 "25M" "ENSG00000215424"
"220459_at.3011" "220459_at" 46251600 "25M" "ENSG00000215424"
"220543_at.3012" "220543_at" 32793604 "25M" "ENSG00000205929"
"220543_at.3013" "220543_at" 32794106 "25M" "ENSG00000205929"
"220543_at.3014" "220543_at" 32794063 "25M" "ENSG00000205929"
"220543_at.3015" "220543_at" 32794037 "25M" "ENSG00000205929"
"220543_at.3016" "220543_at" 32794017 "25M" "ENSG00000205929"
"220543_at.3017" "220543_at" 32793989 "25M" "ENSG00000205929"
"220543_at.3018" "220543_at" 32793884 "25M" "ENSG00000205929"
"220543_at.3019" "220543_at" 32793831 "25M" "ENSG00000205929"
"220543_at.3020" "220543_at" 32793726 "25M" "ENSG00000205929"
"220543_at.3021" "220543_at" 32793661 "25M" "ENSG00000205929"
"220543_at.3022" "220543_at" 32793622 "25M" "ENSG00000205929"
"220604_x_at.3023" "220604_x_at" 46138904 "20M6493N5M" "ENSG00000160282"
"220604_x_at.3024" "220604_x_at" 46138533 "25M" "ENSG00000160282"
"220604_x_at.3025" "220604_x_at" 46137272 "25M" "ENSG00000160282"
"220604_x_at.3026" "220604_x_at" 46137060 "14M165N11M" "ENSG00000160282"
"220604_x_at.3027" "220604_x_at" 46137015 "25M" "ENSG00000160282"
"220604_x_at.3028" "220604_x_at" 46137000 "25M" "ENSG00000160282"
"220604_x_at.3029" "220604_x_at" 46136485 "10M490N15M" "ENSG00000160282"
"220604_x_at.3030" "220604_x_at" 46136459 "25M" "ENSG00000160282"
"220604_x_at.3031" "220604_x_at" 46136442 "25M" "ENSG00000160282"
"220604_x_at.3032" "220604_x_at" 46136397 "25M" "ENSG00000160282"
"220604_x_at.3033" "220604_x_at" 46136337 "25M" "ENSG00000160282"
"220826_at.1" "220826_at" 32574655 "25M" "ENSG00000186842"
"220826_at.2" "220826_at" 32574623 "25M" "ENSG00000186842"
"220826_at.3" "220826_at" 32574613 "25M" "ENSG00000186842"
"220826_at.4" "220826_at" 32574598 "25M" "ENSG00000186842"
"220826_at.5" "220826_at" 32574584 "25M" "ENSG00000186842"
"220826_at.6" "220826_at" 32573333 "25M" "ENSG00000186842"
"220826_at.7" "220826_at" 32573313 "25M" "ENSG00000186842"
"220826_at.8" "220826_at" 32572578 "18M688N7M" "ENSG00000186842"
"220826_at.9" "220826_at" 32572546 "25M" "ENSG00000186842"
"220826_at.10" "220826_at" 32572279 "25M" "ENSG00000186842"
"220941_s_at.3046" "220941_s_at" 17796769 "25M" "ENSG00000154642"
"220941_s_at.3047" "220941_s_at" 17796691 "25M" "ENSG00000154642"
"220941_s_at.3048" "220941_s_at" 17796658 "25M" "ENSG00000154642"
"220941_s_at.3049" "220941_s_at" 17796609 "25M" "ENSG00000154642"
"220941_s_at.3050" "220941_s_at" 17793523 "25M" "ENSG00000154642"
"220941_s_at.3051" "220941_s_at" 17793487 "25M" "ENSG00000154642"
"220941_s_at.3052" "220941_s_at" 17793426 "25M" "ENSG00000154642"
"220941_s_at.3053" "220941_s_at" 17793411 "25M" "ENSG00000154642"
"220941_s_at.3054" "220941_s_at" 17793386 "25M" "ENSG00000154642"
"220941_s_at.3055" "220941_s_at" 17793362 "25M" "ENSG00000154642"
"220941_s_at.3056" "220941_s_at" 17793311 "25M" "ENSG00000154642"
"221017_s_at.3057" "221017_s_at" 44456852 "25M" "ENSG00000160233"
"221017_s_at.3058" "221017_s_at" 44456905 "25M" "ENSG00000160233"
"221017_s_at.3059" "221017_s_at" 44457031 "25M" "ENSG00000160233"
"221017_s_at.3060" "221017_s_at" 44457048 "25M" "ENSG00000160233"
"221017_s_at.3061" "221017_s_at" 44457135 "25M" "ENSG00000160233"
"221017_s_at.3062" "221017_s_at" 44457182 "25M" "ENSG00000160233"
"221017_s_at.3063" "221017_s_at" 44457201 "25M" "ENSG00000160233"
"221017_s_at.3064" "221017_s_at" 44457240 "25M" "ENSG00000160233"
"221017_s_at.3065" "221017_s_at" 44457247 "25M" "ENSG00000160233"
"221017_s_at.3066" "221017_s_at" 44457297 "25M" "ENSG00000160233"
"221017_s_at.3067" "221017_s_at" 44457309 "25M" "ENSG00000160233"
"221095_s_at.3068" "221095_s_at" 34370555 "25M" "ENSG00000159197"
"221095_s_at.3069" "221095_s_at" 34370578 "25M" "ENSG00000159197"
"221095_s_at.3070" "221095_s_at" 34370608 "25M" "ENSG00000159197"
"221095_s_at.3071" "221095_s_at" 34370621 "25M" "ENSG00000159197"
"221095_s_at.3072" "221095_s_at" 34370704 "25M" "ENSG00000159197"
"221095_s_at.3073" "221095_s_at" 34370723 "25M" "ENSG00000159197"
"221095_s_at.3074" "221095_s_at" 34370787 "25M" "ENSG00000159197"
"221095_s_at.3075" "221095_s_at" 34370825 "25M" "ENSG00000159197"
"221095_s_at.3076" "221095_s_at" 34370862 "25M" "ENSG00000159197"
"221095_s_at.3077" "221095_s_at" 34370898 "25M" "ENSG00000159197"
"221095_s_at.3078" "221095_s_at" 34371058 "25M" "ENSG00000159197"
"221158_at.1" "221158_at" 32741444 "25M" "ENSG00000159086"
"221158_at.2" "221158_at" 32745714 "5M2780N20M" "ENSG00000159086"
"221158_at.3" "221158_at" 32745659 "25M" "ENSG00000159086"
"221158_at.4" "221158_at" 32745608 "25M" "ENSG00000159086"
"221158_at.5" "221158_at" 32744912 "2M660N23M" "ENSG00000159086"
"221158_at.6" "221158_at" 32743688 "25M" "ENSG00000159086"
"221158_at.7" "221158_at" 32743310 "5M363N20M" "ENSG00000159086"
"221158_at.8" "221158_at" 32741515 "25M" "ENSG00000159086"
"221158_at.9" "221158_at" 32741493 "25M" "ENSG00000159086"
"221158_at.10" "221158_at" 32741478 "25M" "ENSG00000159086"
"221211_s_at.3091" "221211_s_at" 29175345 "25M" "ENSG00000156265"
"221211_s_at.3092" "221211_s_at" 29175355 "25M" "ENSG00000156265"
"221211_s_at.3093" "221211_s_at" 29175405 "25M" "ENSG00000156265"
"221211_s_at.3094" "221211_s_at" 29175447 "25M" "ENSG00000156265"
"221211_s_at.3095" "221211_s_at" 29175497 "25M" "ENSG00000156265"
"221211_s_at.3096" "221211_s_at" 29175512 "25M" "ENSG00000156265"
"221211_s_at.3097" "221211_s_at" 29175547 "25M" "ENSG00000156265"
"221211_s_at.3098" "221211_s_at" 29175560 "25M" "ENSG00000156265"
"221211_s_at.3099" "221211_s_at" 29175580 "25M" "ENSG00000156265"
"221211_s_at.3100" "221211_s_at" 29175794 "25M" "ENSG00000156265"
"221211_s_at.3101" "221211_s_at" 29175833 "25M" "ENSG00000156265"
"221215_s_at.3102" "221215_s_at" 41739922 "25M" "ENSG00000183421"
"221215_s_at.3103" "221215_s_at" 41739856 "25M" "ENSG00000183421"
"221215_s_at.3104" "221215_s_at" 41739759 "25M" "ENSG00000183421"
"221215_s_at.3105" "221215_s_at" 41739736 "25M" "ENSG00000183421"
"221215_s_at.3106" "221215_s_at" 41739651 "25M" "ENSG00000183421"
"221215_s_at.3107" "221215_s_at" 41739636 "25M" "ENSG00000183421"
"221215_s_at.3108" "221215_s_at" 41739601 "25M" "ENSG00000183421"
"221215_s_at.3109" "221215_s_at" 41739586 "25M" "ENSG00000183421"
"221215_s_at.3110" "221215_s_at" 41739574 "25M" "ENSG00000183421"
"221215_s_at.3111" "221215_s_at" 41739508 "25M" "ENSG00000183421"
"221215_s_at.3112" "221215_s_at" 41739434 "25M" "ENSG00000183421"
"221328_at.3113" "221328_at" 30166438 "25M" "ENSG00000156282"
"221328_at.3114" "221328_at" 30166400 "25M" "ENSG00000156282"
"221328_at.3115" "221328_at" 30166350 "25M" "ENSG00000156282"
"221328_at.3116" "221328_at" 30166320 "25M" "ENSG00000156282"
"221328_at.3117" "221328_at" 30166281 "25M" "ENSG00000156282"
"221328_at.3118" "221328_at" 30166260 "25M" "ENSG00000156282"
"221328_at.3119" "221328_at" 30166234 "25M" "ENSG00000156282"
"221328_at.3120" "221328_at" 30166194 "25M" "ENSG00000156282"
"221328_at.3121" "221328_at" 30166144 "25M" "ENSG00000156282"
"221328_at.3122" "221328_at" 30166009 "25M" "ENSG00000156282"
"221328_at.3123" "221328_at" 30165944 "25M" "ENSG00000156282"
"221632_s_at.3135" "221632_s_at" 42849774 "25M" "ENSG00000160193"
"221632_s_at.3136" "221632_s_at" 42849689 "25M" "ENSG00000160193"
"221632_s_at.3137" "221632_s_at" 42849672 "25M" "ENSG00000160193"
"221632_s_at.3138" "221632_s_at" 42849614 "25M" "ENSG00000160193"
"221632_s_at.3139" "221632_s_at" 42849489 "25M" "ENSG00000160193"
"221632_s_at.3140" "221632_s_at" 42849463 "25M" "ENSG00000160193"
"221632_s_at.3141" "221632_s_at" 42849439 "25M" "ENSG00000160193"
"221632_s_at.3142" "221632_s_at" 42849377 "25M" "ENSG00000160193"
"221632_s_at.3143" "221632_s_at" 42849334 "25M" "ENSG00000160193"
"221632_s_at.3144" "221632_s_at" 42849315 "25M" "ENSG00000160193"
"221632_s_at.3145" "221632_s_at" 42849264 "25M" "ENSG00000160193"
"221689_s_at.1" "221689_s_at" 37072477 "25M" "ENSG00000185808"
"221689_s_at.2" "221689_s_at" 37072443 "25M" "ENSG00000185808"
"221689_s_at.3" "221689_s_at" 37069585 "25M" "ENSG00000185808"
"221689_s_at.4" "221689_s_at" 37067313 "25M" "ENSG00000185808"
"221689_s_at.5" "221689_s_at" 37067283 "25M" "ENSG00000185808"
"221689_s_at.6" "221689_s_at" 37065712 "1M1549N24M" "ENSG00000185808"
"221689_s_at.7" "221689_s_at" 37065550 "25M" "ENSG00000185808"
"221689_s_at.8" "221689_s_at" 37065486 "25M" "ENSG00000185808"
"221689_s_at.9" "221689_s_at" 37065443 "25M" "ENSG00000185808"
"221883_at.3159" "221883_at" 43033073 "25M" "ENSG00000160199"
"221883_at.3160" "221883_at" 43033186 "25M" "ENSG00000160199"
"221883_at.3161" "221883_at" 43033218 "25M" "ENSG00000160199"
"221883_at.3162" "221883_at" 43033235 "25M" "ENSG00000160199"
"221883_at.3163" "221883_at" 43033264 "25M" "ENSG00000160199"
"221883_at.3164" "221883_at" 43033286 "25M" "ENSG00000160199"
"221883_at.3165" "221883_at" 43033323 "25M" "ENSG00000160199"
"221883_at.3166" "221883_at" 43033346 "25M" "ENSG00000160199"
"221883_at.3167" "221883_at" 43033387 "25M" "ENSG00000160199"
"221883_at.3168" "221883_at" 43033417 "25M" "ENSG00000160199"
"221883_at.3169" "221883_at" 43033432 "25M" "ENSG00000160199"
"221975_s_at.1" "221975_s_at" 44331896 "25M" "ENSG00000184441"
"221975_s_at.2" "221975_s_at" 44331898 "25M" "ENSG00000184441"
"221975_s_at.3" "221975_s_at" 44331902 "25M" "ENSG00000184441"
"221975_s_at.4" "221975_s_at" 44331905 "25M" "ENSG00000184441"
"221975_s_at.5" "221975_s_at" 44335798 "7M1844N18M" "ENSG00000184441"
"222079_at.3182" "222079_at" 38380388 "25M" "ENSG00000157554"
"222079_at.3183" "222079_at" 38380372 "25M" "ENSG00000157554"
"222079_at.3184" "222079_at" 38380362 "25M" "ENSG00000157554"
"222079_at.3185" "222079_at" 38380332 "25M" "ENSG00000157554"
"222079_at.3186" "222079_at" 38380478 "25M" "ENSG00000157554"
"222079_at.3187" "222079_at" 38380229 "25M" "ENSG00000157554"
"222079_at.3188" "222079_at" 38380151 "25M" "ENSG00000157554"
"222079_at.3189" "222079_at" 38380098 "25M" "ENSG00000157554"
"222079_at.3190" "222079_at" 38380456 "25M" "ENSG00000157554"
"222079_at.3191" "222079_at" 38380442 "25M" "ENSG00000157554"
"222079_at.3192" "222079_at" 38380417 "25M" "ENSG00000157554"
"222162_s_at.3193" "222162_s_at" 26836965 "25M" "ENSG00000154734"
"222162_s_at.3194" "222162_s_at" 26836888 "25M" "ENSG00000154734"
"222162_s_at.3195" "222162_s_at" 26836803 "25M" "ENSG00000154734"
"222162_s_at.3196" "222162_s_at" 26836760 "25M" "ENSG00000154734"
"222162_s_at.3197" "222162_s_at" 26836725 "25M" "ENSG00000154734"
"222162_s_at.3198" "222162_s_at" 26836654 "25M" "ENSG00000154734"
"222162_s_at.3199" "222162_s_at" 26836636 "25M" "ENSG00000154734"
"222162_s_at.3200" "222162_s_at" 26836622 "25M" "ENSG00000154734"
"222162_s_at.3201" "222162_s_at" 26836594 "25M" "ENSG00000154734"
"222162_s_at.3202" "222162_s_at" 26836561 "25M" "ENSG00000154734"
"222162_s_at.3203" "222162_s_at" 26836543 "25M" "ENSG00000154734"
"222310_at.3204" "222310_at" 31700975 "25M" "ENSG00000156304"
"222310_at.3205" "222310_at" 31700944 "25M" "ENSG00000156304"
"222310_at.3206" "222310_at" 31700919 "25M" "ENSG00000156304"
"222310_at.3207" "222310_at" 31700892 "25M" "ENSG00000156304"
"222310_at.3208" "222310_at" 31700885 "25M" "ENSG00000156304"
"222310_at.3209" "222310_at" 31700864 "25M" "ENSG00000156304"
"222310_at.3210" "222310_at" 31700835 "25M" "ENSG00000156304"
"222310_at.3211" "222310_at" 31700804 "25M" "ENSG00000156304"
"222310_at.3212" "222310_at" 31700798 "25M" "ENSG00000156304"
"222310_at.3213" "222310_at" 31700787 "25M" "ENSG00000156304"
"222310_at.3214" "222310_at" 31700775 "25M" "ENSG00000156304"
"222311_s_at.3215" "222311_s_at" 31701100 "25M" "ENSG00000156304"
"222311_s_at.3216" "222311_s_at" 31701090 "25M" "ENSG00000156304"
"222311_s_at.3217" "222311_s_at" 31701084 "25M" "ENSG00000156304"
"222311_s_at.3218" "222311_s_at" 31701076 "25M" "ENSG00000156304"
"222311_s_at.3219" "222311_s_at" 31701070 "25M" "ENSG00000156304"
"222311_s_at.3220" "222311_s_at" 31701039 "25M" "ENSG00000156304"
"222311_s_at.3221" "222311_s_at" 31701035 "25M" "ENSG00000156304"
"222311_s_at.3222" "222311_s_at" 31701787 "25M" "ENSG00000156304"
"222311_s_at.3223" "222311_s_at" 31701783 "25M" "ENSG00000156304"
"222311_s_at.3224" "222311_s_at" 31701144 "25M" "ENSG00000156304"
"222311_s_at.3225" "222311_s_at" 31701142 "25M" "ENSG00000156304"
"222446_s_at.3258" "222446_s_at" 41275997 "25M" "ENSG00000182240"
"222446_s_at.3259" "222446_s_at" 41276147 "25M" "ENSG00000182240"
"222446_s_at.3260" "222446_s_at" 41276230 "25M" "ENSG00000182240"
"222446_s_at.3261" "222446_s_at" 41276267 "25M" "ENSG00000182240"
"222446_s_at.3262" "222446_s_at" 41276311 "25M" "ENSG00000182240"
"222446_s_at.3263" "222446_s_at" 41276367 "25M" "ENSG00000182240"
"222446_s_at.3264" "222446_s_at" 41276385 "25M" "ENSG00000182240"
"222446_s_at.3265" "222446_s_at" 41276451 "25M" "ENSG00000182240"
"222446_s_at.3266" "222446_s_at" 41276503 "25M" "ENSG00000182240"
"222446_s_at.3267" "222446_s_at" 41276520 "25M" "ENSG00000182240"
"222446_s_at.3268" "222446_s_at" 41276534 "25M" "ENSG00000182240"
"222486_s_at.3269" "222486_s_at" 26837814 "25M" "ENSG00000154734"
"222486_s_at.3270" "222486_s_at" 26837765 "25M" "ENSG00000154734"
"222486_s_at.3271" "222486_s_at" 26837720 "25M" "ENSG00000154734"
"222486_s_at.3272" "222486_s_at" 26837707 "25M" "ENSG00000154734"
"222486_s_at.3273" "222486_s_at" 26837671 "25M" "ENSG00000154734"
"222486_s_at.3274" "222486_s_at" 26837641 "25M" "ENSG00000154734"
"222486_s_at.3275" "222486_s_at" 26837626 "25M" "ENSG00000154734"
"222486_s_at.3276" "222486_s_at" 26837595 "25M" "ENSG00000154734"
"222486_s_at.3277" "222486_s_at" 26837483 "25M" "ENSG00000154734"
"222486_s_at.3278" "222486_s_at" 26837470 "25M" "ENSG00000154734"
"222486_s_at.3279" "222486_s_at" 26837350 "25M" "ENSG00000154734"
"222492_at.3280" "222492_at" 43758396 "25M" "ENSG00000160209"
"222492_at.3281" "222492_at" 43758413 "25M" "ENSG00000160209"
"222492_at.3282" "222492_at" 43758435 "25M" "ENSG00000160209"
"222492_at.3283" "222492_at" 43758488 "25M" "ENSG00000160209"
"222492_at.3284" "222492_at" 43758547 "25M" "ENSG00000160209"
"222492_at.3285" "222492_at" 43758621 "25M" "ENSG00000160209"
"222492_at.3286" "222492_at" 43758635 "25M" "ENSG00000160209"
"222492_at.3287" "222492_at" 43758734 "25M" "ENSG00000160209"
"222492_at.3288" "222492_at" 43758746 "25M" "ENSG00000160209"
"222492_at.3289" "222492_at" 43758810 "25M" "ENSG00000160209"
"222492_at.3290" "222492_at" 43758869 "25M" "ENSG00000160209"
"222616_s_at.1" "222616_s_at" 29024745 "25M" "ENSG00000156256"
"222616_s_at.2" "222616_s_at" 29024768 "10M3095N15M" "ENSG00000156256"
"222616_s_at.3" "222616_s_at" 29027941 "25M" "ENSG00000156256"
"222616_s_at.4" "222616_s_at" 29027956 "19M2620N6M" "ENSG00000156256"
"222616_s_at.5" "222616_s_at" 29030752 "22M4063N3M" "ENSG00000156256"
"222616_s_at.6" "222616_s_at" 29034849 "25M" "ENSG00000156256"
"222616_s_at.7" "222616_s_at" 29034866 "25M" "ENSG00000156256"
"222616_s_at.8" "222616_s_at" 29034881 "25M" "ENSG00000156256"
"222616_s_at.9" "222616_s_at" 29034901 "25M" "ENSG00000156256"
"222616_s_at.10" "222616_s_at" 29036351 "24M901N1M" "ENSG00000156256"
"222733_x_at.1" "222733_x_at" 43804696 "25M" "ENSG00000160214"
"222733_x_at.2" "222733_x_at" 43804712 "25M" "ENSG00000160214"
"222733_x_at.3" "222733_x_at" 43804726 "25M" "ENSG00000160214"
"222733_x_at.4" "222733_x_at" 43804741 "25M" "ENSG00000160214"
"222733_x_at.5" "222733_x_at" 43804773 "25M" "ENSG00000160214"
"222733_x_at.6" "222733_x_at" 43804840 "25M" "ENSG00000160214"
"222733_x_at.7" "222733_x_at" 43804894 "25M" "ENSG00000160214"
"222733_x_at.8" "222733_x_at" 43804922 "25M" "ENSG00000160214"
"222733_x_at.9" "222733_x_at" 43804986 "25M" "ENSG00000160214"
"222907_x_at.1" "222907_x_at" 33450419 "25M" "ENSG00000142188"
"222907_x_at.2" "222907_x_at" 33450774 "25M" "ENSG00000142188"
"222907_x_at.3" "222907_x_at" 33450746 "25M" "ENSG00000142188"
"222907_x_at.4" "222907_x_at" 33450735 "25M" "ENSG00000142188"
"222907_x_at.5" "222907_x_at" 33450548 "25M" "ENSG00000142188"
"222907_x_at.6" "222907_x_at" 33450532 "25M" "ENSG00000142188"
"222907_x_at.7" "222907_x_at" 33450520 "25M" "ENSG00000142188"
"222907_x_at.8" "222907_x_at" 33450496 "25M" "ENSG00000142188"
"223167_s_at.3350" "223167_s_at" 15879496 "25M" "ENSG00000155313"
"223167_s_at.3351" "223167_s_at" 15879716 "25M" "ENSG00000155313"
"223167_s_at.3352" "223167_s_at" 15879728 "25M" "ENSG00000155313"
"223167_s_at.3353" "223167_s_at" 15879743 "25M" "ENSG00000155313"
"223167_s_at.3354" "223167_s_at" 15879758 "25M" "ENSG00000155313"
"223167_s_at.3355" "223167_s_at" 15879804 "25M" "ENSG00000155313"
"223167_s_at.3356" "223167_s_at" 15879865 "25M" "ENSG00000155313"
"223167_s_at.3357" "223167_s_at" 15879941 "25M" "ENSG00000155313"
"223167_s_at.3358" "223167_s_at" 15879956 "25M" "ENSG00000155313"
"223167_s_at.3359" "223167_s_at" 15879992 "25M" "ENSG00000155313"
"223167_s_at.3360" "223167_s_at" 15880004 "25M" "ENSG00000155313"
"223182_s_at.3361" "223182_s_at" 43985187 "25M" "ENSG00000160216"
"223182_s_at.3362" "223182_s_at" 43985233 "25M" "ENSG00000160216"
"223182_s_at.3363" "223182_s_at" 43985244 "25M" "ENSG00000160216"
"223182_s_at.3364" "223182_s_at" 43985254 "25M" "ENSG00000160216"
"223182_s_at.3365" "223182_s_at" 43985270 "25M" "ENSG00000160216"
"223182_s_at.3366" "223182_s_at" 43985285 "25M" "ENSG00000160216"
"223182_s_at.3367" "223182_s_at" 43985305 "25M" "ENSG00000160216"
"223182_s_at.3368" "223182_s_at" 43985307 "25M" "ENSG00000160216"
"223182_s_at.3369" "223182_s_at" 43985322 "25M" "ENSG00000160216"
"223182_s_at.3370" "223182_s_at" 43985335 "25M" "ENSG00000160216"
"223182_s_at.3371" "223182_s_at" 43985366 "25M" "ENSG00000160216"
"223184_s_at.3383" "223184_s_at" 43986075 "25M" "ENSG00000160216"
"223184_s_at.3384" "223184_s_at" 43986102 "25M" "ENSG00000160216"
"223184_s_at.3385" "223184_s_at" 43986149 "25M" "ENSG00000160216"
"223184_s_at.3386" "223184_s_at" 43986215 "25M" "ENSG00000160216"
"223184_s_at.3387" "223184_s_at" 43986247 "25M" "ENSG00000160216"
"223184_s_at.3388" "223184_s_at" 43986274 "25M" "ENSG00000160216"
"223184_s_at.3389" "223184_s_at" 43986291 "25M" "ENSG00000160216"
"223184_s_at.3390" "223184_s_at" 43986309 "25M" "ENSG00000160216"
"223184_s_at.3391" "223184_s_at" 43986338 "25M" "ENSG00000160216"
"223184_s_at.3392" "223184_s_at" 43986401 "25M" "ENSG00000160216"
"223184_s_at.3393" "223184_s_at" 43986417 "25M" "ENSG00000160216"
"223360_at.3394" "223360_at" 46161668 "25M" "ENSG00000160284"
"223360_at.3395" "223360_at" 46161665 "25M" "ENSG00000160284"
"223360_at.3396" "223360_at" 46161663 "25M" "ENSG00000160284"
"223360_at.3397" "223360_at" 46161660 "25M" "ENSG00000160284"
"223360_at.3398" "223360_at" 46161654 "25M" "ENSG00000160284"
"223360_at.3399" "223360_at" 46161651 "25M" "ENSG00000160284"
"223360_at.3400" "223360_at" 46161548 "25M" "ENSG00000160284"
"223360_at.3401" "223360_at" 46161545 "25M" "ENSG00000160284"
"223360_at.3402" "223360_at" 46161540 "25M" "ENSG00000160284"
"223360_at.3403" "223360_at" 46161538 "25M" "ENSG00000160284"
"223360_at.3404" "223360_at" 46161468 "25M" "ENSG00000160284"
"223702_x_at.3405" "223702_x_at" 46138913 "11M6493N14M" "ENSG00000160282"
"223702_x_at.3406" "223702_x_at" 46138615 "25M" "ENSG00000160282"
"223702_x_at.3407" "223702_x_at" 46138533 "25M" "ENSG00000160282"
"223702_x_at.3408" "223702_x_at" 46137316 "19M1173N6M" "ENSG00000160282"
"223702_x_at.3409" "223702_x_at" 46137272 "25M" "ENSG00000160282"
"223702_x_at.3410" "223702_x_at" 46137060 "14M165N11M" "ENSG00000160282"
"223702_x_at.3411" "223702_x_at" 46137015 "25M" "ENSG00000160282"
"223702_x_at.3412" "223702_x_at" 46137000 "25M" "ENSG00000160282"
"223702_x_at.3413" "223702_x_at" 46136981 "25M" "ENSG00000160282"
"223702_x_at.3414" "223702_x_at" 46136921 "25M" "ENSG00000160282"
"223702_x_at.3415" "223702_x_at" 46136886 "25M" "ENSG00000160282"
"223768_at.3416" "223768_at" 45071446 "25M" "ENSG00000235374"
"223768_at.3417" "223768_at" 45071398 "25M" "ENSG00000235374"
"223768_at.3418" "223768_at" 45071331 "25M" "ENSG00000235374"
"223768_at.3419" "223768_at" 45071306 "25M" "ENSG00000235374"
"223768_at.3420" "223768_at" 45071281 "25M" "ENSG00000235374"
"223768_at.3421" "223768_at" 45071240 "25M" "ENSG00000235374"
"223768_at.3422" "223768_at" 45071205 "25M" "ENSG00000235374"
"223768_at.3423" "223768_at" 45071121 "25M" "ENSG00000235374"
"223768_at.3424" "223768_at" 45071104 "25M" "ENSG00000235374"
"223768_at.3425" "223768_at" 45071063 "25M" "ENSG00000235374"
"223768_at.3426" "223768_at" 45071023 "25M" "ENSG00000235374"
