"probeID" "start" "CIGAR" "Ensembl"
"219723_x_at.5" "219723_x_at" 43982302 "1S24M" "ENSG00000160216"
"219723_x_at.6" "219723_x_at" 43982348 "25M" "ENSG00000160216"
"219723_x_at.7" "219723_x_at" 43982397 "25M" "ENSG00000160216"
"219723_x_at.8" "219723_x_at" 43982419 "25M" "ENSG00000160216"
"219723_x_at.9" "219723_x_at" 43982550 "25M" "ENSG00000160216"
"219723_x_at.10" "219723_x_at" 43982659 "25M" "ENSG00000160216"
"219767_s_at.1" "219767_s_at" 33589784 "25M" "ENSG00000205758"
"219767_s_at.2" "219767_s_at" 33589696 "25M" "ENSG00000205758"
"219767_s_at.3" "219767_s_at" 33589685 "25M" "ENSG00000205758"
"219767_s_at.4" "219767_s_at" 33589666 "25M" "ENSG00000205758"
"219767_s_at.5" "219767_s_at" 33597341 "25M" "ENSG00000205758"
"219767_s_at.6" "219767_s_at" 33597321 "25M" "ENSG00000205758"
"219767_s_at.7" "219767_s_at" 33597305 "25M" "ENSG00000205758"
"219767_s_at.8" "219767_s_at" 33597291 "25M" "ENSG00000205758"
"219767_s_at.9" "219767_s_at" 33595777 "25M" "ENSG00000205758"
"219867_at.2613" "219867_at" 18266877 "25M" "ENSG00000154645"
"219867_at.2614" "219867_at" 18266924 "25M" "ENSG00000154645"
"219867_at.2615" "219867_at" 18266941 "25M" "ENSG00000154645"
"219867_at.2616" "219867_at" 18266971 "25M" "ENSG00000154645"
"219867_at.2617" "219867_at" 18267013 "25M" "ENSG00000154645"
"219867_at.2618" "219867_at" 18267027 "25M" "ENSG00000154645"
"219867_at.2619" "219867_at" 18267173 "25M" "ENSG00000154645"
"219867_at.2620" "219867_at" 18267247 "25M" "ENSG00000154645"
"219867_at.2621" "219867_at" 18267257 "25M" "ENSG00000154645"
"219867_at.2622" "219867_at" 18267272 "25M" "ENSG00000154645"
"219867_at.2623" "219867_at" 18267302 "25M" "ENSG00000154645"
"219935_at.2624" "219935_at" 26921912 "25M" "ENSG00000154736"
"219935_at.2625" "219935_at" 26921852 "25M" "ENSG00000154736"
"219935_at.2626" "219935_at" 26921813 "25M" "ENSG00000154736"
"219935_at.2627" "219935_at" 26921763 "25M" "ENSG00000154736"
"219935_at.2628" "219935_at" 26921748 "25M" "ENSG00000154736"
"219935_at.2629" "219935_at" 26921733 "25M" "ENSG00000154736"
"219935_at.2630" "219935_at" 26921555 "25M" "ENSG00000154736"
"219935_at.2631" "219935_at" 26921540 "25M" "ENSG00000154736"
"219935_at.2632" "219935_at" 26921530 "25M" "ENSG00000154736"
"219935_at.2633" "219935_at" 26921511 "25M" "ENSG00000154736"
"219935_at.2634" "219935_at" 26921467 "25M" "ENSG00000154736"
"220139_at.1" "220139_at" 44254660 "25M" "ENSG00000142182"
"220139_at.2" "220139_at" 44254646 "25M" "ENSG00000142182"
"220177_s_at.2655" "220177_s_at" 42372249 "25M" "ENSG00000160183"
"220177_s_at.2656" "220177_s_at" 42372217 "25M" "ENSG00000160183"
"220177_s_at.2657" "220177_s_at" 42372139 "25M" "ENSG00000160183"
"220177_s_at.2658" "220177_s_at" 42372129 "25M" "ENSG00000160183"
"220177_s_at.2659" "220177_s_at" 42372108 "25M" "ENSG00000160183"
"220177_s_at.2660" "220177_s_at" 42372094 "25M" "ENSG00000160183"
"220177_s_at.2661" "220177_s_at" 42372061 "25M" "ENSG00000160183"
"220177_s_at.2662" "220177_s_at" 42371966 "25M" "ENSG00000160183"
"220177_s_at.2663" "220177_s_at" 42371925 "25M" "ENSG00000160183"
"220177_s_at.2664" "220177_s_at" 42371912 "25M" "ENSG00000160183"
"220177_s_at.2665" "220177_s_at" 42371894 "25M" "ENSG00000160183"
"104" "220205_at" 10598061 "25M" "ENSG00000273840"
"105" "220205_at" 10603561 "2S23M" "ENSG00000273840"
"106" "220205_at" 10603587 "25M" "ENSG00000273840"
"107" "220205_at" 10603599 "25M" "ENSG00000273840"
"108" "220205_at" 10605474 "25M" "ENSG00000273840"
"109" "220205_at" 10605598 "25M" "ENSG00000273840"
"110" "220205_at" 10598061 "25M" "ENSG00000274391"
"111" "220205_at" 10603561 "2S23M" "ENSG00000274391"
"112" "220205_at" 10603587 "25M" "ENSG00000274391"
"113" "220205_at" 10603599 "25M" "ENSG00000274391"
"114" "220205_at" 10605474 "25M" "ENSG00000274391"
"115" "220205_at" 10605598 "25M" "ENSG00000274391"
"220311_at.1" "220311_at" 28879922 "25M" "ENSG00000156239"
"220311_at.2" "220311_at" 28878305 "25M" "ENSG00000156239"
"220311_at.3" "220311_at" 28878255 "25M" "ENSG00000156239"
"220311_at.4" "220311_at" 28878229 "25M" "ENSG00000156239"
"220311_at.5" "220311_at" 28876405 "25M" "ENSG00000156239"
"220311_at.6" "220311_at" 28876369 "25M" "ENSG00000156239"
"220311_at.7" "220311_at" 28876230 "25M" "ENSG00000156239"
"220330_s_at.2692" "220330_s_at" 14485736 "25M" "ENSG00000155307"
"220330_s_at.2693" "220330_s_at" 14485681 "25M" "ENSG00000155307"
"220330_s_at.2694" "220330_s_at" 14485637 "25M" "ENSG00000155307"
"220330_s_at.2695" "220330_s_at" 14485620 "25M" "ENSG00000155307"
"220330_s_at.2696" "220330_s_at" 14485559 "25M" "ENSG00000155307"
"220330_s_at.2697" "220330_s_at" 14485552 "25M" "ENSG00000155307"
"220330_s_at.2698" "220330_s_at" 14485500 "25M" "ENSG00000155307"
"220330_s_at.2699" "220330_s_at" 14485482 "25M" "ENSG00000155307"
"220330_s_at.2700" "220330_s_at" 14485424 "25M" "ENSG00000155307"
"220330_s_at.2701" "220330_s_at" 14485406 "25M" "ENSG00000155307"
"220330_s_at.2702" "220330_s_at" 14485342 "25M" "ENSG00000155307"
"220372_at.1" "220372_at" 33488769 "25M" "ENSG00000177692"
"220372_at.2" "220372_at" 33488725 "25M" "ENSG00000177692"
"220372_at.3" "220372_at" 33488667 "25M" "ENSG00000177692"
"220372_at.4" "220372_at" 33488651 "25M" "ENSG00000177692"
"220372_at.5" "220372_at" 33488618 "25M" "ENSG00000177692"
"220372_at.6" "220372_at" 33488526 "25M" "ENSG00000177692"
"220372_at.7" "220372_at" 33488492 "25M" "ENSG00000177692"
"220372_at.8" "220372_at" 33488420 "25M" "ENSG00000177692"
"220372_at.9" "220372_at" 33488398 "25M" "ENSG00000177692"
"220372_at.10" "220372_at" 33488362 "25M" "ENSG00000177692"
"220418_at.2714" "220418_at" 42447108 "25M" "ENSG00000160185"
"220418_at.2715" "220418_at" 42447142 "25M" "ENSG00000160185"
"220418_at.2716" "220418_at" 42447169 "25M" "ENSG00000160185"
"220418_at.2717" "220418_at" 42447186 "25M" "ENSG00000160185"
"220418_at.2718" "220418_at" 42447263 "25M" "ENSG00000160185"
"220418_at.2719" "220418_at" 42447313 "25M" "ENSG00000160185"
"220418_at.2720" "220418_at" 42447329 "25M" "ENSG00000160185"
"220418_at.2721" "220418_at" 42447451 "25M" "ENSG00000160185"
"220418_at.2722" "220418_at" 42447512 "25M" "ENSG00000160185"
"220418_at.2723" "220418_at" 42447530 "25M" "ENSG00000160185"
"220418_at.2724" "220418_at" 42447602 "25M" "ENSG00000160185"
"220419_s_at.2725" "220419_s_at" 15878368 "25M" "ENSG00000155313"
"220419_s_at.2726" "220419_s_at" 15878384 "25M" "ENSG00000155313"
"220419_s_at.2727" "220419_s_at" 15878411 "25M" "ENSG00000155313"
"220419_s_at.2728" "220419_s_at" 15878422 "25M" "ENSG00000155313"
"220419_s_at.2729" "220419_s_at" 15878527 "25M" "ENSG00000155313"
"220419_s_at.2730" "220419_s_at" 15878543 "25M" "ENSG00000155313"
"220419_s_at.2731" "220419_s_at" 15878659 "25M" "ENSG00000155313"
"220419_s_at.2732" "220419_s_at" 15878780 "25M" "ENSG00000155313"
"220419_s_at.2733" "220419_s_at" 15878799 "25M" "ENSG00000155313"
"220419_s_at.2734" "220419_s_at" 15878815 "25M" "ENSG00000155313"
"220419_s_at.2735" "220419_s_at" 15878830 "25M" "ENSG00000155313"
"220459_at.2736" "220459_at" 46251118 "25M" "ENSG00000215424"
"220459_at.2737" "220459_at" 46251157 "25M" "ENSG00000215424"
"220459_at.2738" "220459_at" 46251196 "25M" "ENSG00000215424"
"220459_at.2739" "220459_at" 46251330 "25M" "ENSG00000215424"
"220459_at.2740" "220459_at" 46251387 "25M" "ENSG00000215424"
"220459_at.2741" "220459_at" 46251442 "25M" "ENSG00000215424"
"220459_at.2742" "220459_at" 46251525 "25M" "ENSG00000215424"
"220459_at.2743" "220459_at" 46251545 "25M" "ENSG00000215424"
"220459_at.2744" "220459_at" 46251558 "25M" "ENSG00000215424"
"220459_at.2745" "220459_at" 46251583 "25M" "ENSG00000215424"
"220459_at.2746" "220459_at" 46251600 "25M" "ENSG00000215424"
"220543_at.2747" "220543_at" 32793604 "25M" "ENSG00000205929"
"220543_at.2748" "220543_at" 32794106 "25M" "ENSG00000205929"
"220543_at.2749" "220543_at" 32794063 "25M" "ENSG00000205929"
"220543_at.2750" "220543_at" 32794037 "25M" "ENSG00000205929"
"220543_at.2751" "220543_at" 32794017 "25M" "ENSG00000205929"
"220543_at.2752" "220543_at" 32793989 "25M" "ENSG00000205929"
"220543_at.2753" "220543_at" 32793884 "25M" "ENSG00000205929"
"220543_at.2754" "220543_at" 32793831 "25M" "ENSG00000205929"
"220543_at.2755" "220543_at" 32793726 "25M" "ENSG00000205929"
"220543_at.2756" "220543_at" 32793661 "25M" "ENSG00000205929"
"220543_at.2757" "220543_at" 32793622 "25M" "ENSG00000205929"
"220604_x_at.1" "220604_x_at" 46138533 "25M" "ENSG00000160282"
"220604_x_at.2" "220604_x_at" 46137272 "25M" "ENSG00000160282"
"220604_x_at.3" "220604_x_at" 46137015 "25M" "ENSG00000160282"
"220604_x_at.4" "220604_x_at" 46137000 "25M" "ENSG00000160282"
"220604_x_at.5" "220604_x_at" 46136459 "25M" "ENSG00000160282"
"220604_x_at.6" "220604_x_at" 46136442 "25M" "ENSG00000160282"
"220604_x_at.7" "220604_x_at" 46136397 "25M" "ENSG00000160282"
"220604_x_at.8" "220604_x_at" 46136337 "25M" "ENSG00000160282"
"220826_at.1" "220826_at" 32574655 "25M" "ENSG00000186842"
"220826_at.2" "220826_at" 32574623 "25M" "ENSG00000186842"
"220826_at.3" "220826_at" 32574613 "25M" "ENSG00000186842"
"220826_at.4" "220826_at" 32574598 "25M" "ENSG00000186842"
"220826_at.5" "220826_at" 32574584 "25M" "ENSG00000186842"
"220826_at.6" "220826_at" 32574094 "25M" "ENSG00000186842"
"220826_at.7" "220826_at" 32573333 "25M" "ENSG00000186842"
"220826_at.8" "220826_at" 32573313 "25M" "ENSG00000186842"
"220826_at.9" "220826_at" 32572546 "25M" "ENSG00000186842"
"220826_at.10" "220826_at" 32572279 "25M" "ENSG00000186842"
"220941_s_at.2780" "220941_s_at" 17796769 "25M" "ENSG00000154642"
"220941_s_at.2781" "220941_s_at" 17796691 "25M" "ENSG00000154642"
"220941_s_at.2782" "220941_s_at" 17796658 "25M" "ENSG00000154642"
"220941_s_at.2783" "220941_s_at" 17796609 "25M" "ENSG00000154642"
"220941_s_at.2784" "220941_s_at" 17793523 "25M" "ENSG00000154642"
"220941_s_at.2785" "220941_s_at" 17793487 "25M" "ENSG00000154642"
"220941_s_at.2786" "220941_s_at" 17793426 "25M" "ENSG00000154642"
"220941_s_at.2787" "220941_s_at" 17793411 "25M" "ENSG00000154642"
"220941_s_at.2788" "220941_s_at" 17793386 "25M" "ENSG00000154642"
"220941_s_at.2789" "220941_s_at" 17793362 "25M" "ENSG00000154642"
"220941_s_at.2790" "220941_s_at" 17793311 "25M" "ENSG00000154642"
"221017_s_at.2791" "221017_s_at" 44456852 "25M" "ENSG00000160233"
"221017_s_at.2792" "221017_s_at" 44456905 "25M" "ENSG00000160233"
"221017_s_at.2793" "221017_s_at" 44457031 "25M" "ENSG00000160233"
"221017_s_at.2794" "221017_s_at" 44457048 "25M" "ENSG00000160233"
"221017_s_at.2795" "221017_s_at" 44457135 "25M" "ENSG00000160233"
"221017_s_at.2796" "221017_s_at" 44457182 "25M" "ENSG00000160233"
"221017_s_at.2797" "221017_s_at" 44457201 "25M" "ENSG00000160233"
"221017_s_at.2798" "221017_s_at" 44457240 "25M" "ENSG00000160233"
"221017_s_at.2799" "221017_s_at" 44457247 "25M" "ENSG00000160233"
"221017_s_at.2800" "221017_s_at" 44457297 "25M" "ENSG00000160233"
"221017_s_at.2801" "221017_s_at" 44457309 "25M" "ENSG00000160233"
"221095_s_at.2802" "221095_s_at" 34370555 "25M" "ENSG00000159197"
"221095_s_at.2803" "221095_s_at" 34370578 "25M" "ENSG00000159197"
"221095_s_at.2804" "221095_s_at" 34370608 "25M" "ENSG00000159197"
"221095_s_at.2805" "221095_s_at" 34370621 "25M" "ENSG00000159197"
"221095_s_at.2806" "221095_s_at" 34370704 "25M" "ENSG00000159197"
"221095_s_at.2807" "221095_s_at" 34370723 "25M" "ENSG00000159197"
"221095_s_at.2808" "221095_s_at" 34370787 "25M" "ENSG00000159197"
"221095_s_at.2809" "221095_s_at" 34370825 "25M" "ENSG00000159197"
"221095_s_at.2810" "221095_s_at" 34370862 "25M" "ENSG00000159197"
"221095_s_at.2811" "221095_s_at" 34370898 "25M" "ENSG00000159197"
"221095_s_at.2812" "221095_s_at" 34371058 "25M" "ENSG00000159197"
"221158_at.1" "221158_at" 32741444 "25M" "ENSG00000159086"
"221158_at.2" "221158_at" 32745659 "25M" "ENSG00000159086"
"221158_at.3" "221158_at" 32745608 "25M" "ENSG00000159086"
"221158_at.4" "221158_at" 32745574 "2S23M" "ENSG00000159086"
"221158_at.5" "221158_at" 32743688 "25M" "ENSG00000159086"
"221158_at.6" "221158_at" 32741515 "25M" "ENSG00000159086"
"221158_at.7" "221158_at" 32741493 "25M" "ENSG00000159086"
"221158_at.8" "221158_at" 32741478 "25M" "ENSG00000159086"
"221211_s_at.2825" "221211_s_at" 29175345 "25M" "ENSG00000156265"
"221211_s_at.2826" "221211_s_at" 29175355 "25M" "ENSG00000156265"
"221211_s_at.2827" "221211_s_at" 29175405 "25M" "ENSG00000156265"
"221211_s_at.2828" "221211_s_at" 29175447 "25M" "ENSG00000156265"
"221211_s_at.2829" "221211_s_at" 29175497 "25M" "ENSG00000156265"
"221211_s_at.2830" "221211_s_at" 29175512 "25M" "ENSG00000156265"
"221211_s_at.2831" "221211_s_at" 29175547 "25M" "ENSG00000156265"
"221211_s_at.2832" "221211_s_at" 29175560 "25M" "ENSG00000156265"
"221211_s_at.2833" "221211_s_at" 29175580 "25M" "ENSG00000156265"
"221211_s_at.2834" "221211_s_at" 29175794 "25M" "ENSG00000156265"
"221211_s_at.2835" "221211_s_at" 29175833 "25M" "ENSG00000156265"
"221215_s_at.2836" "221215_s_at" 41739922 "25M" "ENSG00000183421"
"221215_s_at.2837" "221215_s_at" 41739856 "25M" "ENSG00000183421"
"221215_s_at.2838" "221215_s_at" 41739759 "25M" "ENSG00000183421"
"221215_s_at.2839" "221215_s_at" 41739736 "25M" "ENSG00000183421"
"221215_s_at.2840" "221215_s_at" 41739651 "25M" "ENSG00000183421"
"221215_s_at.2841" "221215_s_at" 41739636 "25M" "ENSG00000183421"
"221215_s_at.2842" "221215_s_at" 41739601 "25M" "ENSG00000183421"
"221215_s_at.2843" "221215_s_at" 41739586 "25M" "ENSG00000183421"
"221215_s_at.2844" "221215_s_at" 41739574 "25M" "ENSG00000183421"
"221215_s_at.2845" "221215_s_at" 41739508 "25M" "ENSG00000183421"
"221215_s_at.2846" "221215_s_at" 41739434 "25M" "ENSG00000183421"
"221328_at.2847" "221328_at" 30166438 "25M" "ENSG00000156282"
"221328_at.2848" "221328_at" 30166400 "25M" "ENSG00000156282"
"221328_at.2849" "221328_at" 30166350 "25M" "ENSG00000156282"
"221328_at.2850" "221328_at" 30166320 "25M" "ENSG00000156282"
"221328_at.2851" "221328_at" 30166281 "25M" "ENSG00000156282"
"221328_at.2852" "221328_at" 30166260 "25M" "ENSG00000156282"
"221328_at.2853" "221328_at" 30166234 "25M" "ENSG00000156282"
"221328_at.2854" "221328_at" 30166194 "25M" "ENSG00000156282"
"221328_at.2855" "221328_at" 30166144 "25M" "ENSG00000156282"
"221328_at.2856" "221328_at" 30166009 "25M" "ENSG00000156282"
"221328_at.2857" "221328_at" 30165944 "25M" "ENSG00000156282"
"221632_s_at.2869" "221632_s_at" 42849774 "25M" "ENSG00000160193"
"221632_s_at.2870" "221632_s_at" 42849689 "25M" "ENSG00000160193"
"221632_s_at.2871" "221632_s_at" 42849672 "25M" "ENSG00000160193"
"221632_s_at.2872" "221632_s_at" 42849614 "25M" "ENSG00000160193"
"221632_s_at.2873" "221632_s_at" 42849489 "25M" "ENSG00000160193"
"221632_s_at.2874" "221632_s_at" 42849463 "25M" "ENSG00000160193"
"221632_s_at.2875" "221632_s_at" 42849439 "25M" "ENSG00000160193"
"221632_s_at.2876" "221632_s_at" 42849377 "25M" "ENSG00000160193"
"221632_s_at.2877" "221632_s_at" 42849334 "25M" "ENSG00000160193"
"221632_s_at.2878" "221632_s_at" 42849315 "25M" "ENSG00000160193"
"221632_s_at.2879" "221632_s_at" 42849264 "25M" "ENSG00000160193"
"221689_s_at.1" "221689_s_at" 37072477 "25M" "ENSG00000185808"
"221689_s_at.2" "221689_s_at" 37072443 "25M" "ENSG00000185808"
"221689_s_at.3" "221689_s_at" 37069585 "25M" "ENSG00000185808"
"221689_s_at.4" "221689_s_at" 37067313 "25M" "ENSG00000185808"
"221689_s_at.5" "221689_s_at" 37067283 "25M" "ENSG00000185808"
"221689_s_at.6" "221689_s_at" 37067262 "1S24M" "ENSG00000185808"
"221689_s_at.7" "221689_s_at" 37065550 "25M" "ENSG00000185808"
"221689_s_at.8" "221689_s_at" 37065486 "25M" "ENSG00000185808"
"221689_s_at.9" "221689_s_at" 37065443 "25M" "ENSG00000185808"
"221883_at.2893" "221883_at" 43033073 "25M" "ENSG00000160199"
"221883_at.2894" "221883_at" 43033186 "25M" "ENSG00000160199"
"221883_at.2895" "221883_at" 43033218 "25M" "ENSG00000160199"
"221883_at.2896" "221883_at" 43033235 "25M" "ENSG00000160199"
"221883_at.2897" "221883_at" 43033264 "25M" "ENSG00000160199"
"221883_at.2898" "221883_at" 43033286 "25M" "ENSG00000160199"
"221883_at.2899" "221883_at" 43033323 "25M" "ENSG00000160199"
"221883_at.2900" "221883_at" 43033346 "25M" "ENSG00000160199"
"221883_at.2901" "221883_at" 43033387 "25M" "ENSG00000160199"
"221883_at.2902" "221883_at" 43033417 "25M" "ENSG00000160199"
"221883_at.2903" "221883_at" 43033432 "25M" "ENSG00000160199"
"221975_s_at.1" "221975_s_at" 44331896 "25M" "ENSG00000184441"
"221975_s_at.2" "221975_s_at" 44331898 "25M" "ENSG00000184441"
"221975_s_at.3" "221975_s_at" 44331902 "25M" "ENSG00000184441"
"221975_s_at.4" "221975_s_at" 44331905 "25M" "ENSG00000184441"
"222079_at.2915" "222079_at" 38380388 "25M" "ENSG00000157554"
"222079_at.2916" "222079_at" 38380372 "25M" "ENSG00000157554"
"222079_at.2917" "222079_at" 38380362 "25M" "ENSG00000157554"
"222079_at.2918" "222079_at" 38380332 "25M" "ENSG00000157554"
"222079_at.2919" "222079_at" 38380478 "25M" "ENSG00000157554"
"222079_at.2920" "222079_at" 38380229 "25M" "ENSG00000157554"
"222079_at.2921" "222079_at" 38380151 "25M" "ENSG00000157554"
"222079_at.2922" "222079_at" 38380098 "25M" "ENSG00000157554"
"222079_at.2923" "222079_at" 38380456 "25M" "ENSG00000157554"
"222079_at.2924" "222079_at" 38380442 "25M" "ENSG00000157554"
"222079_at.2925" "222079_at" 38380417 "25M" "ENSG00000157554"
"222162_s_at.2926" "222162_s_at" 26836965 "25M" "ENSG00000154734"
"222162_s_at.2927" "222162_s_at" 26836888 "25M" "ENSG00000154734"
"222162_s_at.2928" "222162_s_at" 26836803 "25M" "ENSG00000154734"
"222162_s_at.2929" "222162_s_at" 26836760 "25M" "ENSG00000154734"
"222162_s_at.2930" "222162_s_at" 26836725 "25M" "ENSG00000154734"
"222162_s_at.2931" "222162_s_at" 26836654 "25M" "ENSG00000154734"
"222162_s_at.2932" "222162_s_at" 26836636 "25M" "ENSG00000154734"
"222162_s_at.2933" "222162_s_at" 26836622 "25M" "ENSG00000154734"
"222162_s_at.2934" "222162_s_at" 26836594 "25M" "ENSG00000154734"
"222162_s_at.2935" "222162_s_at" 26836561 "25M" "ENSG00000154734"
"222162_s_at.2936" "222162_s_at" 26836543 "25M" "ENSG00000154734"
"222310_at.2937" "222310_at" 31700975 "25M" "ENSG00000156304"
"222310_at.2938" "222310_at" 31700944 "25M" "ENSG00000156304"
"222310_at.2939" "222310_at" 31700919 "25M" "ENSG00000156304"
"222310_at.2940" "222310_at" 31700892 "25M" "ENSG00000156304"
"222310_at.2941" "222310_at" 31700885 "25M" "ENSG00000156304"
"222310_at.2942" "222310_at" 31700864 "25M" "ENSG00000156304"
"222310_at.2943" "222310_at" 31700835 "25M" "ENSG00000156304"
"222310_at.2944" "222310_at" 31700804 "25M" "ENSG00000156304"
"222310_at.2945" "222310_at" 31700798 "25M" "ENSG00000156304"
"222310_at.2946" "222310_at" 31700787 "25M" "ENSG00000156304"
"222310_at.2947" "222310_at" 31700775 "25M" "ENSG00000156304"
"222311_s_at.2948" "222311_s_at" 31701100 "25M" "ENSG00000156304"
"222311_s_at.2949" "222311_s_at" 31701090 "25M" "ENSG00000156304"
"222311_s_at.2950" "222311_s_at" 31701084 "25M" "ENSG00000156304"
"222311_s_at.2951" "222311_s_at" 31701076 "25M" "ENSG00000156304"
"222311_s_at.2952" "222311_s_at" 31701070 "25M" "ENSG00000156304"
"222311_s_at.2953" "222311_s_at" 31701039 "25M" "ENSG00000156304"
"222311_s_at.2954" "222311_s_at" 31701035 "25M" "ENSG00000156304"
"222311_s_at.2955" "222311_s_at" 31701787 "25M" "ENSG00000156304"
"222311_s_at.2956" "222311_s_at" 31701783 "25M" "ENSG00000156304"
"222311_s_at.2957" "222311_s_at" 31701144 "25M" "ENSG00000156304"
"222311_s_at.2958" "222311_s_at" 31701142 "25M" "ENSG00000156304"
"222446_s_at.2991" "222446_s_at" 41275997 "25M" "ENSG00000182240"
"222446_s_at.2992" "222446_s_at" 41276147 "25M" "ENSG00000182240"
"222446_s_at.2993" "222446_s_at" 41276230 "25M" "ENSG00000182240"
"222446_s_at.2994" "222446_s_at" 41276267 "25M" "ENSG00000182240"
"222446_s_at.2995" "222446_s_at" 41276311 "25M" "ENSG00000182240"
"222446_s_at.2996" "222446_s_at" 41276367 "25M" "ENSG00000182240"
"222446_s_at.2997" "222446_s_at" 41276385 "25M" "ENSG00000182240"
"222446_s_at.2998" "222446_s_at" 41276451 "25M" "ENSG00000182240"
"222446_s_at.2999" "222446_s_at" 41276503 "25M" "ENSG00000182240"
"222446_s_at.3000" "222446_s_at" 41276520 "25M" "ENSG00000182240"
"222446_s_at.3001" "222446_s_at" 41276534 "25M" "ENSG00000182240"
"222486_s_at.3002" "222486_s_at" 26837814 "25M" "ENSG00000154734"
"222486_s_at.3003" "222486_s_at" 26837765 "25M" "ENSG00000154734"
"222486_s_at.3004" "222486_s_at" 26837720 "25M" "ENSG00000154734"
"222486_s_at.3005" "222486_s_at" 26837707 "25M" "ENSG00000154734"
"222486_s_at.3006" "222486_s_at" 26837671 "25M" "ENSG00000154734"
"222486_s_at.3007" "222486_s_at" 26837641 "25M" "ENSG00000154734"
"222486_s_at.3008" "222486_s_at" 26837626 "25M" "ENSG00000154734"
"222486_s_at.3009" "222486_s_at" 26837595 "25M" "ENSG00000154734"
"222486_s_at.3010" "222486_s_at" 26837483 "25M" "ENSG00000154734"
"222486_s_at.3011" "222486_s_at" 26837470 "25M" "ENSG00000154734"
"222486_s_at.3012" "222486_s_at" 26837350 "25M" "ENSG00000154734"
"222492_at.1" "222492_at" 43758396 "25M" "ENSG00000160209"
"222492_at.2" "222492_at" 43758413 "25M" "ENSG00000160209"
"222492_at.3" "222492_at" 43758435 "25M" "ENSG00000160209"
"222492_at.4" "222492_at" 43758488 "25M" "ENSG00000160209"
"222492_at.5" "222492_at" 43758621 "25M" "ENSG00000160209"
"222492_at.6" "222492_at" 43758635 "25M" "ENSG00000160209"
"222492_at.7" "222492_at" 43758734 "25M" "ENSG00000160209"
"222492_at.8" "222492_at" 43758746 "25M" "ENSG00000160209"
"222492_at.9" "222492_at" 43758810 "25M" "ENSG00000160209"
"222492_at.10" "222492_at" 43758869 "25M" "ENSG00000160209"
"222616_s_at.1" "222616_s_at" 29024745 "25M" "ENSG00000156256"
"222616_s_at.2" "222616_s_at" 29027941 "25M" "ENSG00000156256"
"222616_s_at.3" "222616_s_at" 29034835 "1S24M" "ENSG00000156256"
"222616_s_at.4" "222616_s_at" 29034849 "25M" "ENSG00000156256"
"222616_s_at.5" "222616_s_at" 29034866 "25M" "ENSG00000156256"
"222616_s_at.6" "222616_s_at" 29034881 "25M" "ENSG00000156256"
"222616_s_at.7" "222616_s_at" 29034901 "25M" "ENSG00000156256"
"222733_x_at.1" "222733_x_at" 43804696 "25M" "ENSG00000160214"
"222733_x_at.2" "222733_x_at" 43804712 "25M" "ENSG00000160214"
"222733_x_at.3" "222733_x_at" 43804726 "25M" "ENSG00000160214"
"222733_x_at.4" "222733_x_at" 43804741 "25M" "ENSG00000160214"
"222733_x_at.5" "222733_x_at" 43804773 "25M" "ENSG00000160214"
"222733_x_at.6" "222733_x_at" 43804840 "25M" "ENSG00000160214"
"222733_x_at.7" "222733_x_at" 43804894 "25M" "ENSG00000160214"
"222733_x_at.8" "222733_x_at" 43804922 "25M" "ENSG00000160214"
"222733_x_at.9" "222733_x_at" 43804986 "25M" "ENSG00000160214"
"222907_x_at.1" "222907_x_at" 33450419 "25M" "ENSG00000142188"
"222907_x_at.2" "222907_x_at" 33450774 "25M" "ENSG00000142188"
"222907_x_at.3" "222907_x_at" 33450746 "25M" "ENSG00000142188"
"222907_x_at.4" "222907_x_at" 33450735 "25M" "ENSG00000142188"
"222907_x_at.5" "222907_x_at" 33450548 "25M" "ENSG00000142188"
"222907_x_at.6" "222907_x_at" 33450532 "25M" "ENSG00000142188"
"222907_x_at.7" "222907_x_at" 33450520 "25M" "ENSG00000142188"
"222907_x_at.8" "222907_x_at" 33450496 "25M" "ENSG00000142188"
"223167_s_at.3071" "223167_s_at" 15879496 "25M" "ENSG00000155313"
"223167_s_at.3072" "223167_s_at" 15879716 "25M" "ENSG00000155313"
"223167_s_at.3073" "223167_s_at" 15879728 "25M" "ENSG00000155313"
"223167_s_at.3074" "223167_s_at" 15879743 "25M" "ENSG00000155313"
"223167_s_at.3075" "223167_s_at" 15879758 "25M" "ENSG00000155313"
"223167_s_at.3076" "223167_s_at" 15879804 "25M" "ENSG00000155313"
"223167_s_at.3077" "223167_s_at" 15879865 "25M" "ENSG00000155313"
"223167_s_at.3078" "223167_s_at" 15879941 "25M" "ENSG00000155313"
"223167_s_at.3079" "223167_s_at" 15879956 "25M" "ENSG00000155313"
"223167_s_at.3080" "223167_s_at" 15879992 "25M" "ENSG00000155313"
"223167_s_at.3081" "223167_s_at" 15880004 "25M" "ENSG00000155313"
"223182_s_at.3082" "223182_s_at" 43985187 "25M" "ENSG00000160216"
"223182_s_at.3083" "223182_s_at" 43985233 "25M" "ENSG00000160216"
"223182_s_at.3084" "223182_s_at" 43985244 "25M" "ENSG00000160216"
"223182_s_at.3085" "223182_s_at" 43985254 "25M" "ENSG00000160216"
"223182_s_at.3086" "223182_s_at" 43985270 "25M" "ENSG00000160216"
"223182_s_at.3087" "223182_s_at" 43985285 "25M" "ENSG00000160216"
