"probeID" "start" "CIGAR" "Ensembl"
"220330_s_at.415" "220330_s_at" 14485736 "25M" "ENSG00000155307"
"220372_at.1679" "220372_at" 33488362 "25M" "ENSG00000177692"
"220372_at.1680" "220372_at" 33488398 "25M" "ENSG00000177692"
"220372_at.1681" "220372_at" 33488420 "25M" "ENSG00000177692"
"220372_at.1682" "220372_at" 33488492 "25M" "ENSG00000177692"
"220372_at.1683" "220372_at" 33488526 "25M" "ENSG00000177692"
"220372_at.1684" "220372_at" 33488618 "25M" "ENSG00000177692"
"220372_at.1685" "220372_at" 33488651 "25M" "ENSG00000177692"
"220372_at.1686" "220372_at" 33488667 "25M" "ENSG00000177692"
"220372_at.1687" "220372_at" 33488725 "25M" "ENSG00000177692"
"220372_at.1688" "220372_at" 33488769 "25M" "ENSG00000177692"
"220418_at.3277" "220418_at" 42447108 "25M" "ENSG00000160185"
"220418_at.3278" "220418_at" 42447142 "25M" "ENSG00000160185"
"220418_at.3279" "220418_at" 42447169 "25M" "ENSG00000160185"
"220418_at.3280" "220418_at" 42447186 "25M" "ENSG00000160185"
"220418_at.3281" "220418_at" 42447263 "25M" "ENSG00000160185"
"220418_at.3282" "220418_at" 42447313 "25M" "ENSG00000160185"
"220418_at.3283" "220418_at" 42447329 "25M" "ENSG00000160185"
"220418_at.3284" "220418_at" 42447451 "25M" "ENSG00000160185"
"220418_at.3285" "220418_at" 42447512 "25M" "ENSG00000160185"
"220418_at.3286" "220418_at" 42447530 "25M" "ENSG00000160185"
"220418_at.3287" "220418_at" 42447602 "25M" "ENSG00000160185"
"220419_s_at.448" "220419_s_at" 15878368 "25M" "ENSG00000155313"
"220419_s_at.449" "220419_s_at" 15878384 "25M" "ENSG00000155313"
"220419_s_at.450" "220419_s_at" 15878411 "25M" "ENSG00000155313"
"220419_s_at.451" "220419_s_at" 15878422 "25M" "ENSG00000155313"
"220419_s_at.452" "220419_s_at" 15878527 "25M" "ENSG00000155313"
"220419_s_at.453" "220419_s_at" 15878543 "25M" "ENSG00000155313"
"220419_s_at.454" "220419_s_at" 15878659 "25M" "ENSG00000155313"
"220419_s_at.455" "220419_s_at" 15878780 "25M" "ENSG00000155313"
"220419_s_at.456" "220419_s_at" 15878799 "25M" "ENSG00000155313"
"220419_s_at.457" "220419_s_at" 15878815 "25M" "ENSG00000155313"
"220419_s_at.458" "220419_s_at" 15878830 "25M" "ENSG00000155313"
"220459_at.4671" "220459_at" 46251118 "25M" "ENSG00000215424"
"220459_at.4672" "220459_at" 46251157 "25M" "ENSG00000215424"
"220459_at.4673" "220459_at" 46251196 "25M" "ENSG00000215424"
"220459_at.4674" "220459_at" 46251330 "25M" "ENSG00000215424"
"220459_at.4675" "220459_at" 46251387 "25M" "ENSG00000215424"
"220459_at.4676" "220459_at" 46251442 "25M" "ENSG00000215424"
"220459_at.4677" "220459_at" 46251525 "25M" "ENSG00000215424"
"220459_at.4678" "220459_at" 46251545 "25M" "ENSG00000215424"
"220459_at.4679" "220459_at" 46251558 "25M" "ENSG00000215424"
"220459_at.4680" "220459_at" 46251583 "25M" "ENSG00000215424"
"220459_at.4681" "220459_at" 46251600 "25M" "ENSG00000215424"
"220543_at.1471" "220543_at" 32793604 "25M" "ENSG00000205929"
"220543_at.1472" "220543_at" 32793622 "25M" "ENSG00000205929"
"220543_at.1473" "220543_at" 32793661 "25M" "ENSG00000205929"
"220543_at.1474" "220543_at" 32793726 "25M" "ENSG00000205929"
"220543_at.1475" "220543_at" 32793831 "25M" "ENSG00000205929"
"220543_at.1476" "220543_at" 32793884 "25M" "ENSG00000205929"
"220543_at.1477" "220543_at" 32793989 "25M" "ENSG00000205929"
"220543_at.1478" "220543_at" 32794017 "25M" "ENSG00000205929"
"220543_at.1479" "220543_at" 32794037 "25M" "ENSG00000205929"
"220543_at.1480" "220543_at" 32794063 "25M" "ENSG00000205929"
"220543_at.1481" "220543_at" 32794106 "25M" "ENSG00000205929"
"220604_x_at.4539" "220604_x_at" 46136337 "25M" "ENSG00000160282"
"220604_x_at.4542" "220604_x_at" 46136397 "25M" "ENSG00000160282"
"220604_x_at.4545" "220604_x_at" 46136442 "25M" "ENSG00000160282"
"220604_x_at.4548" "220604_x_at" 46136459 "25M" "ENSG00000160282"
"220604_x_at.4552" "220604_x_at" 46136485 "10M490N15M" "ENSG00000160282"
"220604_x_at.4562" "220604_x_at" 46137000 "25M" "ENSG00000160282"
"220604_x_at.4567" "220604_x_at" 46137015 "25M" "ENSG00000160282"
"220604_x_at.4572" "220604_x_at" 46137060 "14M165N11M" "ENSG00000160282"
"220604_x_at.4576" "220604_x_at" 46137272 "25M" "ENSG00000160282"
"220604_x_at.4594" "220604_x_at" 46138533 "25M" "ENSG00000160282"
"220604_x_at.4602" "220604_x_at" 46138904 "20M6493N5M" "ENSG00000160282"
"220826_at.1350" "220826_at" 32572279 "25M" "ENSG00000186842"
"220826_at.1351" "220826_at" 32572546 "25M" "ENSG00000186842"
"220826_at.1352" "220826_at" 32572578 "18M688N7M" "ENSG00000186842"
"220826_at.1353" "220826_at" 32573313 "25M" "ENSG00000186842"
"220826_at.1354" "220826_at" 32573333 "25M" "ENSG00000186842"
"220826_at.1355" "220826_at" 32573367 "2M727N23M" "ENSG00000186842"
"220826_at.1356" "220826_at" 32574584 "25M" "ENSG00000186842"
"220826_at.1357" "220826_at" 32574598 "25M" "ENSG00000186842"
"220826_at.1358" "220826_at" 32574613 "25M" "ENSG00000186842"
"220826_at.1359" "220826_at" 32574623 "25M" "ENSG00000186842"
"220826_at.1360" "220826_at" 32574655 "25M" "ENSG00000186842"
"220941_s_at.569" "220941_s_at" 17793311 "25M" "ENSG00000154642"
"220941_s_at.570" "220941_s_at" 17793362 "25M" "ENSG00000154642"
"220941_s_at.571" "220941_s_at" 17793386 "25M" "ENSG00000154642"
"220941_s_at.572" "220941_s_at" 17793411 "25M" "ENSG00000154642"
"220941_s_at.573" "220941_s_at" 17793426 "25M" "ENSG00000154642"
"220941_s_at.574" "220941_s_at" 17793487 "25M" "ENSG00000154642"
"220941_s_at.575" "220941_s_at" 17793523 "25M" "ENSG00000154642"
"220941_s_at.576" "220941_s_at" 17796609 "25M" "ENSG00000154642"
"220941_s_at.577" "220941_s_at" 17796658 "25M" "ENSG00000154642"
"220941_s_at.578" "220941_s_at" 17796691 "25M" "ENSG00000154642"
"220941_s_at.579" "220941_s_at" 17796769 "25M" "ENSG00000154642"
"221017_s_at.4005" "221017_s_at" 44456852 "25M" "ENSG00000160233"
"221017_s_at.4006" "221017_s_at" 44456905 "25M" "ENSG00000160233"
"221017_s_at.4007" "221017_s_at" 44457031 "25M" "ENSG00000160233"
"221017_s_at.4008" "221017_s_at" 44457048 "25M" "ENSG00000160233"
"221017_s_at.4009" "221017_s_at" 44457135 "25M" "ENSG00000160233"
"221017_s_at.4010" "221017_s_at" 44457182 "25M" "ENSG00000160233"
"221017_s_at.4011" "221017_s_at" 44457201 "25M" "ENSG00000160233"
"221017_s_at.4012" "221017_s_at" 44457240 "25M" "ENSG00000160233"
"221017_s_at.4013" "221017_s_at" 44457247 "25M" "ENSG00000160233"
"221017_s_at.4014" "221017_s_at" 44457297 "25M" "ENSG00000160233"
"221017_s_at.4015" "221017_s_at" 44457309 "25M" "ENSG00000160233"
"221095_s_at.1969" "221095_s_at" 34370555 "25M" "ENSG00000159197"
"221095_s_at.1970" "221095_s_at" 34370578 "25M" "ENSG00000159197"
"221095_s_at.1971" "221095_s_at" 34370608 "25M" "ENSG00000159197"
"221095_s_at.1972" "221095_s_at" 34370621 "25M" "ENSG00000159197"
"221095_s_at.1973" "221095_s_at" 34370704 "25M" "ENSG00000159197"
"221095_s_at.1974" "221095_s_at" 34370723 "25M" "ENSG00000159197"
"221095_s_at.1975" "221095_s_at" 34370787 "25M" "ENSG00000159197"
"221095_s_at.1976" "221095_s_at" 34370825 "25M" "ENSG00000159197"
"221095_s_at.1977" "221095_s_at" 34370862 "25M" "ENSG00000159197"
"221095_s_at.1978" "221095_s_at" 34370898 "25M" "ENSG00000159197"
"221095_s_at.1979" "221095_s_at" 34371058 "25M" "ENSG00000159197"
"221158_at.1438" "221158_at" 32741444 "25M" "ENSG00000159086"
"221158_at.1439" "221158_at" 32741478 "25M" "ENSG00000159086"
"221158_at.1440" "221158_at" 32741493 "25M" "ENSG00000159086"
"221158_at.1441" "221158_at" 32741515 "25M" "ENSG00000159086"
"221158_at.1442" "221158_at" 32741571 "25M" "ENSG00000159086"
"221158_at.1454" "221158_at" 32743310 "5M363N20M" "ENSG00000159086"
"221158_at.1455" "221158_at" 32743688 "25M" "ENSG00000159086"
"221158_at.1456" "221158_at" 32744912 "2M660N23M" "ENSG00000159086"
"221158_at.1457" "221158_at" 32745608 "25M" "ENSG00000159086"
"221158_at.1458" "221158_at" 32745659 "25M" "ENSG00000159086"
"221158_at.1459" "221158_at" 32745714 "5M2780N20M" "ENSG00000159086"
"221211_s_at.1050" "221211_s_at" 29175345 "25M" "ENSG00000156265"
"221211_s_at.1051" "221211_s_at" 29175355 "25M" "ENSG00000156265"
"221211_s_at.1052" "221211_s_at" 29175405 "25M" "ENSG00000156265"
"221211_s_at.1053" "221211_s_at" 29175447 "25M" "ENSG00000156265"
"221211_s_at.1054" "221211_s_at" 29175497 "25M" "ENSG00000156265"
"221211_s_at.1055" "221211_s_at" 29175512 "25M" "ENSG00000156265"
"221211_s_at.1056" "221211_s_at" 29175547 "25M" "ENSG00000156265"
"221211_s_at.1057" "221211_s_at" 29175560 "25M" "ENSG00000156265"
"221211_s_at.1058" "221211_s_at" 29175580 "25M" "ENSG00000156265"
"221211_s_at.1059" "221211_s_at" 29175794 "25M" "ENSG00000156265"
"221211_s_at.1060" "221211_s_at" 29175833 "25M" "ENSG00000156265"
"221215_s_at.3080" "221215_s_at" 41739434 "25M" "ENSG00000183421"
"221215_s_at.3081" "221215_s_at" 41739508 "25M" "ENSG00000183421"
"221215_s_at.3082" "221215_s_at" 41739574 "25M" "ENSG00000183421"
"221215_s_at.3083" "221215_s_at" 41739586 "25M" "ENSG00000183421"
"221215_s_at.3084" "221215_s_at" 41739601 "25M" "ENSG00000183421"
"221215_s_at.3085" "221215_s_at" 41739636 "25M" "ENSG00000183421"
"221215_s_at.3086" "221215_s_at" 41739651 "25M" "ENSG00000183421"
"221215_s_at.3087" "221215_s_at" 41739736 "25M" "ENSG00000183421"
"221215_s_at.3088" "221215_s_at" 41739759 "25M" "ENSG00000183421"
"221215_s_at.3089" "221215_s_at" 41739856 "25M" "ENSG00000183421"
"221215_s_at.3090" "221215_s_at" 41739922 "25M" "ENSG00000183421"
"221328_at.1127" "221328_at" 30165944 "25M" "ENSG00000156282"
"221328_at.1128" "221328_at" 30166009 "25M" "ENSG00000156282"
"221328_at.1129" "221328_at" 30166144 "25M" "ENSG00000156282"
"221328_at.1130" "221328_at" 30166194 "25M" "ENSG00000156282"
"221328_at.1131" "221328_at" 30166234 "25M" "ENSG00000156282"
"221328_at.1132" "221328_at" 30166260 "25M" "ENSG00000156282"
"221328_at.1133" "221328_at" 30166281 "25M" "ENSG00000156282"
"221328_at.1134" "221328_at" 30166320 "25M" "ENSG00000156282"
"221328_at.1135" "221328_at" 30166350 "25M" "ENSG00000156282"
"221328_at.1136" "221328_at" 30166400 "25M" "ENSG00000156282"
"221328_at.1137" "221328_at" 30166438 "25M" "ENSG00000156282"
"221632_s_at.3365" "221632_s_at" 42849264 "25M" "ENSG00000160193"
"221632_s_at.3366" "221632_s_at" 42849315 "25M" "ENSG00000160193"
"221632_s_at.3367" "221632_s_at" 42849334 "25M" "ENSG00000160193"
"221632_s_at.3368" "221632_s_at" 42849377 "25M" "ENSG00000160193"
"221632_s_at.3369" "221632_s_at" 42849439 "25M" "ENSG00000160193"
"221632_s_at.3370" "221632_s_at" 42849463 "25M" "ENSG00000160193"
"221632_s_at.3371" "221632_s_at" 42849489 "25M" "ENSG00000160193"
"221632_s_at.3372" "221632_s_at" 42849614 "25M" "ENSG00000160193"
"221632_s_at.3373" "221632_s_at" 42849672 "25M" "ENSG00000160193"
"221632_s_at.3374" "221632_s_at" 42849689 "25M" "ENSG00000160193"
"221632_s_at.3375" "221632_s_at" 42849774 "25M" "ENSG00000160193"
"221689_s_at.1" "221689_s_at" 37065443 "25M" "ENSG00000185808"
"221689_s_at.2" "221689_s_at" 37065486 "25M" "ENSG00000185808"
"221689_s_at.3" "221689_s_at" 37065550 "25M" "ENSG00000185808"
"221689_s_at.4" "221689_s_at" 37065712 "1M1549N24M" "ENSG00000185808"
"221689_s_at.5" "221689_s_at" 37067283 "25M" "ENSG00000185808"
"221689_s_at.6" "221689_s_at" 37067313 "25M" "ENSG00000185808"
"221689_s_at.7" "221689_s_at" 37069585 "25M" "ENSG00000185808"
"221689_s_at.8" "221689_s_at" 37072443 "25M" "ENSG00000185808"
"221689_s_at.9" "221689_s_at" 37072477 "25M" "ENSG00000185808"
"221883_at.3457" "221883_at" 43033073 "25M" "ENSG00000160199"
"221883_at.3458" "221883_at" 43033186 "25M" "ENSG00000160199"
"221883_at.3459" "221883_at" 43033218 "25M" "ENSG00000160199"
"221883_at.3460" "221883_at" 43033235 "25M" "ENSG00000160199"
"221883_at.3461" "221883_at" 43033264 "25M" "ENSG00000160199"
"221883_at.3462" "221883_at" 43033286 "25M" "ENSG00000160199"
"221883_at.3464" "221883_at" 43033323 "25M" "ENSG00000160199"
"221883_at.3469" "221883_at" 43033346 "25M" "ENSG00000160199"
"221883_at.3472" "221883_at" 43033387 "25M" "ENSG00000160199"
"221883_at.3475" "221883_at" 43033417 "25M" "ENSG00000160199"
"221883_at.3476" "221883_at" 43033432 "25M" "ENSG00000160199"
"221975_s_at.1" "221975_s_at" 44331896 "25M" "ENSG00000184441"
"221975_s_at.2" "221975_s_at" 44331898 "25M" "ENSG00000184441"
"221975_s_at.3" "221975_s_at" 44331902 "25M" "ENSG00000184441"
"221975_s_at.4" "221975_s_at" 44331905 "25M" "ENSG00000184441"
"221975_s_at.5" "221975_s_at" 44335798 "7M1844N18M" "ENSG00000184441"
"222079_at.2629" "222079_at" 38380098 "25M" "ENSG00000157554"
"222079_at.2630" "222079_at" 38380151 "25M" "ENSG00000157554"
"222079_at.2631" "222079_at" 38380229 "25M" "ENSG00000157554"
"222079_at.2632" "222079_at" 38380332 "25M" "ENSG00000157554"
"222079_at.2633" "222079_at" 38380362 "25M" "ENSG00000157554"
"222079_at.2634" "222079_at" 38380372 "25M" "ENSG00000157554"
"222079_at.2635" "222079_at" 38380388 "25M" "ENSG00000157554"
"222079_at.2636" "222079_at" 38380417 "25M" "ENSG00000157554"
"222079_at.2637" "222079_at" 38380442 "25M" "ENSG00000157554"
"222079_at.2638" "222079_at" 38380456 "25M" "ENSG00000157554"
"222079_at.2639" "222079_at" 38380478 "25M" "ENSG00000157554"
"222162_s_at.819" "222162_s_at" 26836543 "25M" "ENSG00000154734"
"222162_s_at.820" "222162_s_at" 26836561 "25M" "ENSG00000154734"
"222162_s_at.821" "222162_s_at" 26836594 "25M" "ENSG00000154734"
"222162_s_at.822" "222162_s_at" 26836622 "25M" "ENSG00000154734"
"222162_s_at.823" "222162_s_at" 26836636 "25M" "ENSG00000154734"
"222162_s_at.824" "222162_s_at" 26836654 "25M" "ENSG00000154734"
"222162_s_at.825" "222162_s_at" 26836725 "25M" "ENSG00000154734"
"222162_s_at.826" "222162_s_at" 26836760 "25M" "ENSG00000154734"
"222162_s_at.827" "222162_s_at" 26836803 "25M" "ENSG00000154734"
"222162_s_at.828" "222162_s_at" 26836888 "25M" "ENSG00000154734"
"222162_s_at.829" "222162_s_at" 26836965 "25M" "ENSG00000154734"
"222310_at.1218" "222310_at" 31700775 "25M" "ENSG00000156304"
"222310_at.1219" "222310_at" 31700787 "25M" "ENSG00000156304"
"222310_at.1220" "222310_at" 31700798 "25M" "ENSG00000156304"
"222310_at.1221" "222310_at" 31700804 "25M" "ENSG00000156304"
"222310_at.1222" "222310_at" 31700835 "25M" "ENSG00000156304"
"222310_at.1223" "222310_at" 31700864 "25M" "ENSG00000156304"
"222310_at.1224" "222310_at" 31700885 "25M" "ENSG00000156304"
"222310_at.1225" "222310_at" 31700892 "25M" "ENSG00000156304"
"222310_at.1226" "222310_at" 31700919 "25M" "ENSG00000156304"
"222310_at.1227" "222310_at" 31700944 "25M" "ENSG00000156304"
"222310_at.1228" "222310_at" 31700975 "25M" "ENSG00000156304"
"222311_s_at.1229" "222311_s_at" 31701035 "25M" "ENSG00000156304"
"222311_s_at.1230" "222311_s_at" 31701039 "25M" "ENSG00000156304"
"222311_s_at.1231" "222311_s_at" 31701070 "25M" "ENSG00000156304"
"222311_s_at.1232" "222311_s_at" 31701076 "25M" "ENSG00000156304"
"222311_s_at.1233" "222311_s_at" 31701084 "25M" "ENSG00000156304"
"222311_s_at.1234" "222311_s_at" 31701090 "25M" "ENSG00000156304"
"222311_s_at.1235" "222311_s_at" 31701100 "25M" "ENSG00000156304"
"222311_s_at.1236" "222311_s_at" 31701142 "25M" "ENSG00000156304"
"222311_s_at.1237" "222311_s_at" 31701144 "25M" "ENSG00000156304"
"222311_s_at.1238" "222311_s_at" 31701783 "25M" "ENSG00000156304"
"222311_s_at.1239" "222311_s_at" 31701787 "25M" "ENSG00000156304"
"222446_s_at.2997" "222446_s_at" 41275997 "25M" "ENSG00000182240"
"222446_s_at.2998" "222446_s_at" 41276147 "25M" "ENSG00000182240"
"222446_s_at.2999" "222446_s_at" 41276230 "25M" "ENSG00000182240"
"222446_s_at.3000" "222446_s_at" 41276267 "25M" "ENSG00000182240"
"222446_s_at.3001" "222446_s_at" 41276311 "25M" "ENSG00000182240"
"222446_s_at.3002" "222446_s_at" 41276367 "25M" "ENSG00000182240"
"222446_s_at.3003" "222446_s_at" 41276385 "25M" "ENSG00000182240"
"222446_s_at.3004" "222446_s_at" 41276451 "25M" "ENSG00000182240"
"222446_s_at.3005" "222446_s_at" 41276503 "25M" "ENSG00000182240"
"222446_s_at.3006" "222446_s_at" 41276520 "25M" "ENSG00000182240"
"222446_s_at.3007" "222446_s_at" 41276534 "25M" "ENSG00000182240"
"222486_s_at.830" "222486_s_at" 26837350 "25M" "ENSG00000154734"
"222486_s_at.831" "222486_s_at" 26837470 "25M" "ENSG00000154734"
"222486_s_at.832" "222486_s_at" 26837483 "25M" "ENSG00000154734"
"222486_s_at.833" "222486_s_at" 26837595 "25M" "ENSG00000154734"
"222486_s_at.834" "222486_s_at" 26837626 "25M" "ENSG00000154734"
"222486_s_at.835" "222486_s_at" 26837641 "25M" "ENSG00000154734"
"222486_s_at.836" "222486_s_at" 26837671 "25M" "ENSG00000154734"
"222486_s_at.837" "222486_s_at" 26837707 "25M" "ENSG00000154734"
"222486_s_at.838" "222486_s_at" 26837720 "25M" "ENSG00000154734"
"222486_s_at.839" "222486_s_at" 26837765 "25M" "ENSG00000154734"
"222486_s_at.840" "222486_s_at" 26837814 "25M" "ENSG00000154734"
"222492_at.3636" "222492_at" 43758396 "25M" "ENSG00000160209"
"222492_at.3637" "222492_at" 43758413 "25M" "ENSG00000160209"
"222492_at.3638" "222492_at" 43758435 "25M" "ENSG00000160209"
"222492_at.3639" "222492_at" 43758488 "25M" "ENSG00000160209"
"222492_at.3640" "222492_at" 43758547 "25M" "ENSG00000160209"
"222492_at.3641" "222492_at" 43758621 "25M" "ENSG00000160209"
"222492_at.3642" "222492_at" 43758635 "25M" "ENSG00000160209"
"222492_at.3643" "222492_at" 43758734 "25M" "ENSG00000160209"
"222492_at.3644" "222492_at" 43758746 "25M" "ENSG00000160209"
"222492_at.3645" "222492_at" 43758810 "25M" "ENSG00000160209"
"222492_at.3646" "222492_at" 43758869 "25M" "ENSG00000160209"
"222616_s_at.995" "222616_s_at" 29024745 "25M" "ENSG00000156256"
"222616_s_at.996" "222616_s_at" 29024768 "10M3095N15M" "ENSG00000156256"
"222616_s_at.997" "222616_s_at" 29027941 "25M" "ENSG00000156256"
"222616_s_at.998" "222616_s_at" 29027956 "19M2620N6M" "ENSG00000156256"
"222616_s_at.999" "222616_s_at" 29030752 "22M4063N3M" "ENSG00000156256"
"222616_s_at.1000" "222616_s_at" 29030771 "3M4063N22M" "ENSG00000156256"
"222616_s_at.1001" "222616_s_at" 29034849 "25M" "ENSG00000156256"
"222616_s_at.1002" "222616_s_at" 29034866 "25M" "ENSG00000156256"
"222616_s_at.1003" "222616_s_at" 29034881 "25M" "ENSG00000156256"
"222616_s_at.1004" "222616_s_at" 29034901 "25M" "ENSG00000156256"
"222616_s_at.1005" "222616_s_at" 29036351 "24M901N1M" "ENSG00000156256"
"222733_x_at.1" "222733_x_at" 43804696 "25M" "ENSG00000160214"
"222733_x_at.2" "222733_x_at" 43804712 "25M" "ENSG00000160214"
"222733_x_at.3" "222733_x_at" 43804726 "25M" "ENSG00000160214"
"222733_x_at.4" "222733_x_at" 43804741 "25M" "ENSG00000160214"
"222733_x_at.5" "222733_x_at" 43804773 "25M" "ENSG00000160214"
"222733_x_at.6" "222733_x_at" 43804840 "25M" "ENSG00000160214"
"222733_x_at.7" "222733_x_at" 43804894 "25M" "ENSG00000160214"
"222733_x_at.8" "222733_x_at" 43804922 "25M" "ENSG00000160214"
"222733_x_at.9" "222733_x_at" 43804986 "25M" "ENSG00000160214"
"222733_x_at.10" "222733_x_at" 43805206 "25M" "ENSG00000160214"
"222907_x_at.1" "222907_x_at" 33450314 "25M" "ENSG00000142188"
"222907_x_at.2" "222907_x_at" 33450419 "25M" "ENSG00000142188"
"222907_x_at.3" "222907_x_at" 33450496 "25M" "ENSG00000142188"
"222907_x_at.4" "222907_x_at" 33450520 "25M" "ENSG00000142188"
"222907_x_at.5" "222907_x_at" 33450532 "25M" "ENSG00000142188"
"222907_x_at.6" "222907_x_at" 33450548 "25M" "ENSG00000142188"
"222907_x_at.7" "222907_x_at" 33450631 "25M" "ENSG00000142188"
"222907_x_at.8" "222907_x_at" 33450735 "25M" "ENSG00000142188"
"222907_x_at.9" "222907_x_at" 33450746 "25M" "ENSG00000142188"
"222907_x_at.10" "222907_x_at" 33450774 "25M" "ENSG00000142188"
"223167_s_at.459" "223167_s_at" 15879496 "25M" "ENSG00000155313"
"223167_s_at.460" "223167_s_at" 15879716 "25M" "ENSG00000155313"
"223167_s_at.461" "223167_s_at" 15879728 "25M" "ENSG00000155313"
"223167_s_at.462" "223167_s_at" 15879743 "25M" "ENSG00000155313"
"223167_s_at.463" "223167_s_at" 15879758 "25M" "ENSG00000155313"
"223167_s_at.464" "223167_s_at" 15879804 "25M" "ENSG00000155313"
"223167_s_at.465" "223167_s_at" 15879865 "25M" "ENSG00000155313"
"223167_s_at.466" "223167_s_at" 15879941 "25M" "ENSG00000155313"
"223167_s_at.467" "223167_s_at" 15879956 "25M" "ENSG00000155313"
"223167_s_at.468" "223167_s_at" 15879992 "25M" "ENSG00000155313"
"223167_s_at.469" "223167_s_at" 15880004 "25M" "ENSG00000155313"
"223182_s_at.3734" "223182_s_at" 43985187 "25M" "ENSG00000160216"
"223182_s_at.3735" "223182_s_at" 43985233 "25M" "ENSG00000160216"
"223182_s_at.3736" "223182_s_at" 43985244 "25M" "ENSG00000160216"
"223182_s_at.3737" "223182_s_at" 43985254 "25M" "ENSG00000160216"
"223182_s_at.3738" "223182_s_at" 43985270 "25M" "ENSG00000160216"
"223182_s_at.3739" "223182_s_at" 43985285 "25M" "ENSG00000160216"
"223182_s_at.3740" "223182_s_at" 43985305 "25M" "ENSG00000160216"
"223182_s_at.3741" "223182_s_at" 43985307 "25M" "ENSG00000160216"
"223182_s_at.3742" "223182_s_at" 43985322 "25M" "ENSG00000160216"
"223182_s_at.3743" "223182_s_at" 43985335 "25M" "ENSG00000160216"
"223182_s_at.3744" "223182_s_at" 43985366 "25M" "ENSG00000160216"
"223184_s_at.3745" "223184_s_at" 43986075 "25M" "ENSG00000160216"
"223184_s_at.3746" "223184_s_at" 43986102 "25M" "ENSG00000160216"
"223184_s_at.3747" "223184_s_at" 43986149 "25M" "ENSG00000160216"
"223184_s_at.3748" "223184_s_at" 43986215 "25M" "ENSG00000160216"
"223184_s_at.3749" "223184_s_at" 43986247 "25M" "ENSG00000160216"
"223184_s_at.3750" "223184_s_at" 43986274 "25M" "ENSG00000160216"
"223184_s_at.3751" "223184_s_at" 43986291 "25M" "ENSG00000160216"
"223184_s_at.3752" "223184_s_at" 43986309 "25M" "ENSG00000160216"
"223184_s_at.3753" "223184_s_at" 43986338 "25M" "ENSG00000160216"
"223184_s_at.3754" "223184_s_at" 43986401 "25M" "ENSG00000160216"
"223184_s_at.3755" "223184_s_at" 43986417 "25M" "ENSG00000160216"
"223360_at.4605" "223360_at" 46161468 "25M" "ENSG00000160284"
"223360_at.4606" "223360_at" 46161538 "25M" "ENSG00000160284"
"223360_at.4607" "223360_at" 46161540 "25M" "ENSG00000160284"
"223360_at.4608" "223360_at" 46161545 "25M" "ENSG00000160284"
"223360_at.4609" "223360_at" 46161548 "25M" "ENSG00000160284"
"223360_at.4610" "223360_at" 46161651 "25M" "ENSG00000160284"
"223360_at.4611" "223360_at" 46161654 "25M" "ENSG00000160284"
"223360_at.4612" "223360_at" 46161660 "25M" "ENSG00000160284"
"223360_at.4613" "223360_at" 46161663 "25M" "ENSG00000160284"
"223360_at.4614" "223360_at" 46161665 "25M" "ENSG00000160284"
"223360_at.4615" "223360_at" 46161668 "25M" "ENSG00000160284"
"223702_x_at.4553" "223702_x_at" 46136886 "25M" "ENSG00000160282"
"223702_x_at.4555" "223702_x_at" 46136921 "25M" "ENSG00000160282"
"223702_x_at.4558" "223702_x_at" 46136981 "25M" "ENSG00000160282"
"223702_x_at.4563" "223702_x_at" 46137000 "25M" "ENSG00000160282"
"223702_x_at.4568" "223702_x_at" 46137015 "25M" "ENSG00000160282"
"223702_x_at.4573" "223702_x_at" 46137060 "14M165N11M" "ENSG00000160282"
"223702_x_at.4577" "223702_x_at" 46137272 "25M" "ENSG00000160282"
"223702_x_at.4581" "223702_x_at" 46137316 "19M1173N6M" "ENSG00000160282"
"223702_x_at.4595" "223702_x_at" 46138533 "25M" "ENSG00000160282"
"223702_x_at.4599" "223702_x_at" 46138615 "25M" "ENSG00000160282"
"223702_x_at.4603" "223702_x_at" 46138913 "11M6493N14M" "ENSG00000160282"
"223768_at.4179" "223768_at" 45071023 "25M" "ENSG00000235374"
"223768_at.4180" "223768_at" 45071063 "25M" "ENSG00000235374"
"223768_at.4181" "223768_at" 45071104 "25M" "ENSG00000235374"
"223768_at.4182" "223768_at" 45071121 "25M" "ENSG00000235374"
"223768_at.4183" "223768_at" 45071205 "25M" "ENSG00000235374"
"223768_at.4184" "223768_at" 45071240 "25M" "ENSG00000235374"
"223768_at.4185" "223768_at" 45071281 "25M" "ENSG00000235374"
"223768_at.4186" "223768_at" 45071306 "25M" "ENSG00000235374"
"223768_at.4187" "223768_at" 45071331 "25M" "ENSG00000235374"
"223768_at.4188" "223768_at" 45071398 "25M" "ENSG00000235374"
"223768_at.4189" "223768_at" 45071446 "25M" "ENSG00000235374"
"223923_at.1460" "223923_at" 32790756 "25M" "ENSG00000279690"
"223923_at.1461" "223923_at" 32790780 "25M" "ENSG00000279690"
"223923_at.1462" "223923_at" 32790796 "25M" "ENSG00000279690"
"223923_at.1463" "223923_at" 32790811 "25M" "ENSG00000279690"
"223923_at.1464" "223923_at" 32790893 "25M" "ENSG00000279690"
"223923_at.1465" "223923_at" 32790962 "25M" "ENSG00000279690"
"223923_at.1466" "223923_at" 32790994 "25M" "ENSG00000279690"
"223923_at.1467" "223923_at" 32791011 "25M" "ENSG00000279690"
"223923_at.1468" "223923_at" 32791034 "25M" "ENSG00000279690"
"223923_at.1469" "223923_at" 32791054 "25M" "ENSG00000279690"
